|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa_de_aprovechamiento|AÑO
6990|2019-12|VALLE DEL CAUCA-YUMBO|11689.96|7.17|0.0006129708740520111|2019
9723|2021-05|CHOCO-QUIBDO|2836.19|7.16|0.002518156400021102|2021
3895|2018-06|ANTIOQUIA-BELLO|8569.39|7.146100000000001|0.0008332151717987873|2018
7753|2020-05|HUILA-RIVERA|515.79|7.12|0.013616109846818766|2020
2989|2017-12|ATLANTICO-SOLEDAD|11213.362|7.0853|0.0006314632394378788|2017
9045|2021-01|CAUCA-PUERTO TEJADA|973.23|7.07|0.007212077935325921|2021
8636|2020-10|VALLE DEL CAUCA-EL CERRITO|1240.8|6.98|0.005593934828254981|2020
8554|2020-10|CHOCO-QUIBDO|2602.5|6.98|0.002674862424697641|2020
1557|2017-02|VALLE DEL CAUCA-CALI|55210.905000000006|6.867|0.0001243621347127153|2017
10637|2021-10|VALLE DEL CAUCA-EL CERRITO|1320.84|6.86|0.005166829856142202|2021
7817|2020-05|VALLE DEL CAUCA-PRADERA|820.01|6.83|0.008260364762227275|2020
7693|2020-05|ATLANTICO-SABANALARGA|1541.0|6.78|0.0043804675083022136|2020
1164|2016-12|BOLIVAR-CARTAGENA DE INDIAS|33638.16|6.77|0.00020121902467920127|2016
3931|2018-06|ATLANTICO-SOLEDAD|11668.607|6.74042|0.0005773207218188288|2018
2799|2017-11|ANTIOQUIA-BELLO|8292.422999999999|6.728999999999999|0.0008108057305131898|2017
5315|2019-02|RISARALDA-DOSQUEBRADAS|6868.49|6.7278|0.0009785580901887937|2019
7510|2020-04|ANTIOQUIA-SANTA ROSA DE OSOS|359.898|6.7|0.018276149897162558|2020
7344|2020-03|ANTIOQUIA-SANTA ROSA DE OSOS|359.898|6.68|0.0182225883713698|2020
10202|2021-08|BOLIVAR-TURBACO|3368.8|6.68|0.001978977804638155|2021
7603|2020-04|NORTE DE SANTANDER-VILLA DEL ROSARIO|2136.0|6.67|0.00311293852996495|2020
10296|2021-08|TOLIMA-GUAMO|512.52|6.62|0.012751858843471896|2021
7415|2020-03|CUNDINAMARCA-ZIPAQUIRA|2411.0|6.62|0.0027382301602402364|2020
10036|2021-07|BOLIVAR-TURBACO|3368.8|6.55|0.0019405394996074479|2021
10555|2021-10|CHOCO-QUIBDO|2575.55|6.46|0.0025019267934671048|2021
3866|2018-05|SUCRE-SINCELEJO|6008.743|6.4353|0.001069843598817345|2018
7482|2020-03|VALLE DEL CAUCA-PRADERA|820.01|6.39|0.007732333010648596|2020
7320|2020-02|VALLE DEL CAUCA-YUMBO|23714.22|6.33|0.00026685721874071213|2020
8712|2020-11|CESAR-AGUACHICA|2289.13|6.3|0.0027445838034703732|2020
9180|2021-02|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1733.22|6.27|0.0036045047686390835|2021
10969|2021-12|VALLE DEL CAUCA-YUMBO|4492.58|6.220000000000001|0.001382590913132391|2021
9213|2021-02|CAUCA-PUERTO TEJADA|973.23|6.21|0.006340357755452095|2021
2860|2017-11|CESAR-AGUACHICA|4777.5|6.19|0.0012939801701197194|2017
10016|2021-07|ANTIOQUIA-URRAO|260771.0|6.17|2.3660046621412447e-05|2021
10732|2021-11|CUNDINAMARCA-GIRARDOT|3019.89|6.16|0.0020356570446621834|2021
7317|2020-02|VALLE DEL CAUCA-PRADERA|1640.02|6.140000000000001|0.003729892598532342|2020
6343|2019-09|ANTIOQUIA-GIRARDOTA|871.2919999999999|6.12|0.0069750584674018595|2019
7477|2020-03|VALLE DEL CAUCA-GUACARI|391.06|6.08|0.015309462658004735|2020
8139|2020-07|VALLE DEL CAUCA-CAICEDONIA|428.41|6.05|0.013925332596786815|2020
4768|2018-11|CESAR-BOSCONIA|856.51|6.0446|0.007007788260592431|2018
10057|2021-07|CHOCO-QUIBDO|2582.98|6.01|0.0023213685645753746|2021
5371|2019-03|ANTIOQUIA-LA CEJA|1166.02|6.0|0.005119366563710517|2019
7812|2020-05|VALLE DEL CAUCA-GUACARI|391.06|5.99|0.015086261176174285|2020
3016|2017-12|CESAR-AGUACHICA|4777.5|5.93925|0.001241627559083143|2017
6161|2019-07|VALLE DEL CAUCA-JAMUNDI|4458.4|5.92334|0.0013268169773742238|2019
2763|2017-10|SANTANDER-PIEDECUESTA|2571.038|5.8085|0.0022541117602464873|2017
9890|2021-06|CHOCO-QUIBDO|2965.15|5.78|0.0019455187432891384|2021
8962|2020-12|VALLE DEL CAUCA-BUENAVENTURA|5746.83|5.77|0.001003024719257379|2020
6418|2019-09|CUNDINAMARCA-MADRID|2042.5|5.71|0.0027878000790934523|2019
3206|2018-01|MAGDALENA-FUNDACION|1315.375|5.63|0.004261906654403276|2018
9556|2021-04|CHOCO-QUIBDO|2754.2|5.62|0.002036364690450827|2021
8687|2020-11|ATLANTICO-SABANAGRANDE|725.603|5.61|0.00767218307114343|2020
7312|2020-02|VALLE DEL CAUCA-GUACARI|782.12|5.609999999999999|0.0071217295266144485|2020
1406|2017-01|VALLE DEL CAUCA-CALI|55210.905000000006|5.605|0.00010150949417121798|2017
10113|2021-07|RISARALDA-LA VIRGINIA|521.06|5.59|0.010614259944934966|2021
6660|2019-11|ANTIOQUIA-ANDES|474.0|5.59|0.011655789320044204|2019
7861|2020-06|ATLANTICO-SABANALARGA|1546.0|5.57|0.0035899121534961366|2020
7567|2020-04|CUNDINAMARCA-COTA|801.55|5.55|0.0068764713170610834|2020
9381|2021-03|CAUCA-PUERTO TEJADA|973.23|5.5|0.005619527346663533|2021
2021|2017-05|VALLE DEL CAUCA-PALMIRA|5957.525000000001|5.449|0.0009138057620241175|2017
8338|2020-09|ANTIOQUIA-LA ESTRELLA|1603.0049999999999|5.42|0.003369756127889084|2020
8054|2020-07|CESAR-AGUACHICA|2289.13|5.41|0.0023577710565080585|2020
1988|2017-05|RISARALDA-PEREIRA|12867.21|5.354|0.0004159233545080841|2017
2452|2017-08|SANTANDER-PIEDECUESTA|2571.038|5.316|0.002063381041580466|2017
4673|2018-10|SUCRE-SINCELEJO|5872.337|5.2975|0.0009012979626412633|2018
1357|2017-01|CUNDINAMARCA-ZIPAQUIRA|2234.0|5.2491|0.002344134022427429|2017
9550|2021-04|CAUCA-PUERTO TEJADA|973.23|5.24|0.005355299600396537|2021
5672|2019-04|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2573.39|5.23|0.002028216643010603|2019
7485|2020-03|VALLE DEL CAUCA-YUMBO|11913.11|5.2|0.0004363034691999117|2020
6093|2019-07|CUNDINAMARCA-SIBATE|460.09|5.19|0.011154573590096287|2019
10962|2021-12|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2454.85|5.15|0.00209349593495935|2021
7140|2020-01|VALLE DEL CAUCA-CAICEDONIA|982.72|5.14|0.005203166440588747|2020
4879|2018-12|ANTIOQUIA-LA CEJA|1158.78|5.124|0.004402424942263279|2018
6216|2019-08|BOYACA-PUERTO BOYACA|557.59|5.09|0.009045994170754246|2019
10017|2021-07|ANTIOQUIA-YARUMAL|359.18|5.09|0.013973151783018091|2021
4985|2018-12|RISARALDA-DOSQUEBRADAS|6748.14|5.071|0.0007509020523718272|2018
6545|2019-10|BOYACA-PUERTO BOYACA|557.59|5.05|0.008975543864638134|2019
5930|2019-06|CUNDINAMARCA-SIBATE|478.26|5.045|0.010438542949069428|2019
8304|2020-08|VALLE DEL CAUCA-CAICEDONIA|428.41|5.04|0.011627638712654284|2020
3987|2018-06|HUILA-CAMPOALEGRE|422.5|5.0366|0.011780511890677896|2018
6857|2019-12|ATLANTICO-BARANOA|1481.593|5.010000000000001|0.0033700994818387964|2019
10094|2021-07|MAGDALENA-FUNDACION|1215.688|5.0|0.004096050751707233|2021
3486|2018-03|CESAR-AGUACHICA|5134.0|4.935|0.0009603157074374358|2018
7470|2020-03|VALLE DEL CAUCA-CAICEDONIA|331.7|4.9|0.014557338086749853|2020
6361|2019-09|ATLANTICO-BARANOA|1481.593|4.88|0.0032829388761181663|2019
9778|2021-05|QUINDIO-QUIMBAYA|479.14|4.87|0.010061775583149109|2021
4333|2018-08|RISARALDA-DOSQUEBRADAS|6748.14|4.852|0.0007184963346617321|2018
8469|2020-09|VALLE DEL CAUCA-CAICEDONIA|428.41|4.84|0.01117137911136757|2020
7886|2020-06|CESAR-AGUACHICA|2584.86|4.84|0.001868942348534579|2020
9718|2021-05|CESAR-AGUACHICA|2543.93|4.82|0.0018911230995586072|2021
10350|2021-09|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|4.8|0.002528085449288186|2021
8677|2020-11|ANTIOQUIA-YARUMAL|325.93|4.8|0.014513349257702656|2020
2925|2017-11|SUCRE-SINCELEJO|5770.733|4.796|0.0008304001243868743|2017
5607|2019-04|CUNDINAMARCA-SIBATE|478.26|4.79|0.009916157747645172|2019
10616|2021-10|SANTANDER-MALAGA|314.62|4.76|0.014903876260254242|2021
2300|2017-07|SANTANDER-PIEDECUESTA|2571.038|4.753|0.0018452584079997174|2017
6507|2019-10|ANTIOQUIA-GIRARDOTA|871.2919999999999|4.75|0.0054221144648315955|2019
10639|2021-10|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2454.85|4.72|0.0019190346280040821|2021
5041|2019-01|ANTIOQUIA-LA CEJA|992.5|4.713|0.004726171840920646|2019
4026|2018-06|SUCRE-SINCELEJO|6008.743|4.7007|0.0007816985132828299|2018
8535|2020-10|BOYACA-CHIQUINQUIRA|869.03|4.69|0.005367852401226938|2020
10516|2021-10|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|4.68|0.0024650391087935528|2021
4348|2018-08|SUCRE-SINCELEJO|5872.337|4.6752|0.0007955062608173589|2018
4011|2018-06|RISARALDA-DOSQUEBRADAS|6743.62|4.673|0.0006924714146229276|2018
10681|2021-11|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|4.65|0.0024492762783641995|2021
5823|2019-05|TOLIMA-SAN SEBASTIAN DE MARIQUITA|777.99|4.6446|0.005934570232391974|2019
8473|2020-09|VALLE DEL CAUCA-EL CERRITO|1240.8|4.64|0.0037255909558067827|2020
7650|2020-04|VALLE DEL CAUCA-PRADERA|820.01|4.6|0.005578394635039594|2020
8405|2020-09|CUNDINAMARCA-FUSAGASUGA|3119.25|4.59|0.0014693454210202826|2020
9551|2021-04|CESAR-AGUACHICA|2543.93|4.51|0.0017697100971574766|2021
10801|2021-11|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2454.85|4.5|0.0018297517636773944|2021
1575|2017-03|ANTIOQUIA-CALDAS|1195.3780000000002|4.447|0.003706373846185902|2017
4712|2018-11|ANTIOQUIA-GIRARDOTA|826.305|4.445|0.005350586819139332|2018
9164|2021-02|ANTIOQUIA-LA ESTRELLA|1931.3049999999998|4.44|0.002293690542917585|2021
9803|2021-05|VALLE DEL CAUCA-CAICEDONIA|467.07|4.42|0.009374536045303188|2021
5207|2019-02|ANTIOQUIA-LA CEJA|1166.02|4.413|0.003770399501722867|2019
6980|2019-12|VALLE DEL CAUCA-EL CERRITO|1231.3|4.390000000000001|0.003552670977348688|2019
5853|2019-06|ANTIOQUIA-GIRARDOTA|889.7969999999999|4.389|0.004908374767665789|2019
10624|2021-10|TOLIMA-ESPINAL|1768.51|4.38|0.0024705424476419856|2021
6257|2019-08|CUNDINAMARCA-SIBATE|460.09|4.37|0.00940877578262929|2019
10860|2021-12|BOLIVAR-TURBACO|3368.8|4.36|0.0012925565345254895|2021
6179|2019-08|ANTIOQUIA-GIRARDOTA|871.2919999999999|4.34|0.004956420048604893|2019
5768|2019-05|CUNDINAMARCA-SIBATE|478.26|4.293|0.00889643210175877|2019
10368|2021-09|BOLIVAR-TURBACO|3368.8|4.29|0.001271830873175634|2021
7671|2020-05|ANTIOQUIA-LA ESTRELLA|1753.147|4.26|0.0024240258517235903|2020
3552|2018-03|SUCRE-SINCELEJO|6008.743|4.2466|0.0007062377091089596|2018
6421|2019-09|CUNDINAMARCA-SIBATE|460.09|4.23|0.009110096485182633|2019
7305|2020-02|VALLE DEL CAUCA-CAICEDONIA|982.72|4.19|0.004245574571136172|2020
66|2016-04|CESAR-VALLEDUPAR|11211.83|4.1148|0.0003668705644842332|2016
5889|2019-06|BOYACA-PUERTO BOYACA|586.42|4.11|0.006959849626606608|2019
7221|2020-02|CESAR-AGUACHICA|5169.72|4.1|0.0007924512255934685|2020
10474|2021-09|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2454.85|4.05|0.0016470779616901865|2021
4735|2018-11|ATLANTICO-PUERTO COLOMBIA|1256.0|4.045|0.0032102028102170953|2018
5985|2019-06|TOLIMA-SAN SEBASTIAN DE MARIQUITA|777.99|4.0359|0.005160826514825148|2019
7973|2020-06|VALLE DEL CAUCA-CAICEDONIA|331.7|4.02|0.011974264267842248|2020
7055|2020-01|CESAR-AGUACHICA|5169.72|4.02|0.0007770007770007768|2020
8632|2020-10|VALLE DEL CAUCA-CAICEDONIA|428.41|3.99|0.009227567067530064|2020
10395|2021-09|CORDOBA-SAHAGUN|1302.163|3.97|0.0030395066964849673|2021
2298|2017-07|SANTANDER-GIRON|3133.84|3.925|0.0012508903630450334|2017
7645|2020-04|VALLE DEL CAUCA-GUACARI|391.06|3.91|0.009899486036914196|2020
8143|2020-07|VALLE DEL CAUCA-EL CERRITO|1240.8|3.9|0.003133285128946734|2020
7338|2020-03|ANTIOQUIA-LA ESTRELLA|58690.386999999995|3.89|6.627562683837131e-05|2020
1387|2017-01|SANTANDER-FLORIDABLANCA|5621.7300000000005|3.844|0.0006833080499874323|2017
1424|2017-02|ANTIOQUIA-CALDAS|1191.298|3.761|0.003147124953663376|2017
8992|2021-01|ANTIOQUIA-GIRARDOTA|1087.088|3.7|0.003392043183460031|2021
5533|2019-04|ANTIOQUIA-LA CEJA|1166.02|3.687|0.003152071416175162|2019
6892|2019-12|CESAR-AGUACHICA|2343.0|3.66|0.001559663521771369|2019
8003|2020-07|ANTIOQUIA-GIRARDOTA|831.453|3.6|0.004311103606597426|2020
8308|2020-08|VALLE DEL CAUCA-EL CERRITO|1240.8|3.57|0.002868921622989947|2020
8548|2020-10|CAUCA-PUERTO TEJADA|869.74|3.56|0.0040764914691400434|2020
4172|2018-07|RISARALDA-DOSQUEBRADAS|6764.97|3.55|0.0005244868893051951|2018
4511|2018-09|SUCRE-SINCELEJO|5872.337|3.547|0.0006036538502121553|2018
7978|2020-06|VALLE DEL CAUCA-EL CERRITO|1277.7|3.54|0.002762948393743561|2020
9214|2021-02|CESAR-AGUACHICA|2543.93|3.54|0.0013896140091934352|2021
5530|2019-04|ANTIOQUIA-GIRARDOTA|889.7969999999999|3.518|0.003938140521540554|2019
2845|2017-11|BOYACA-SOGAMOSO|1970.27|3.5|0.0017732562557947482|2017
8239|2020-08|CUNDINAMARCA-FUSAGASUGA|3119.25|3.47|0.001111210739355434|2020
3710|2018-04|SUCRE-SINCELEJO|6008.743|3.467|0.0005766598305781069|2018
7835|2020-06|ANTIOQUIA-GIRARDOTA|872.887|3.38|0.003857271813271526|2020
5540|2019-04|ANTIOQUIA-SANTA ROSA DE OSOS|436.593|3.34|0.007592065155375932|2019
3329|2018-02|CESAR-AGUACHICA|5134.0|3.33|0.0006481966313240536|2018
8|2016-04|ANTIOQUIA-CALDAS|1244.97|3.301|0.002644457814048392|2016
7334|2020-03|ANTIOQUIA-GIRARDOTA|57793.187|3.3|5.7096895871889236e-05|2020
7170|2020-02|ANTIOQUIA-GIRARDOTA|1745.774|3.28|0.0018752994475870956|2020
9160|2021-02|ANTIOQUIA-GIRARDOTA|1087.088|3.25|0.002980727077291629|2021
10279|2021-08|RISARALDA-LA VIRGINIA|521.06|3.24|0.006179668128933818|2021
2672|2017-10|ATLANTICO-MALAMBO|2737.73|3.2384|0.001181480238881995|2017
6561|2019-10|CESAR-AGUACHICA|2343.0|3.21|0.0013681639750917436|2019
7786|2020-05|SANTANDER-MALAGA|282.1|3.21|0.0112509200518734|2020
4658|2018-10|RISARALDA-DOSQUEBRADAS|6737.08|3.205|0.00047549918141443577|2018
9685|2021-05|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1733.22|3.18|0.0018313752591568762|2021
7971|2020-06|VALLE DEL CAUCA-ANDALUCIA|378.776|3.14|0.008221703201751172|2020
5746|2019-05|CESAR-BOSCONIA|815.37|3.113|0.003803377712182171|2019
6015|2019-07|ANTIOQUIA-GIRARDOTA|868.8219999999999|3.072|0.0035233640786609386|2019
7667|2020-05|ANTIOQUIA-GIRARDOTA|872.887|3.06|0.003493362041310719|2020
8386|2020-09|CESAR-AGUACHICA|2289.13|3.06|0.0013349678691556982|2020
9717|2021-05|CAUCA-PUERTO TEJADA|973.23|3.04|0.003113892673133457|2021
4109|2018-07|CAQUETA-FLORENCIA|3964.66|3.0|0.0007561131750200371|2018
7152|2020-01|VALLE DEL CAUCA-PRADERA|1640.02|2.99|0.0018198306766240011|2020
9517|2021-04|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1733.22|2.97|0.0017106422684153232|2021
8801|2020-11|VALLE DEL CAUCA-EL CERRITO|1240.8|2.96|0.0023798803627709526|2020
9348|2021-03|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1733.22|2.95|0.0016991423650909762|2021
3834|2018-05|MAGDALENA-FUNDACION|1315.375|2.9453|0.002234130810243914|2018
4187|2018-07|SUCRE-SINCELEJO|5872.337|2.9275|0.00049827543934405|2018
4548|2018-10|ANTIOQUIA-GIRARDOTA|826.305|2.9137|0.0035137895467142748|2018
3851|2018-05|RISARALDA-DOSQUEBRADAS|6747.76|2.881|0.00042677428706399876|2018
7810|2020-05|VALLE DEL CAUCA-EL CERRITO|1277.7|2.87|0.002241189470314001|2020
10052|2021-07|CESAR-AGUACHICA|2443.21|2.83|0.0011569720854932872|2021
7385|2020-03|CESAR-AGUACHICA|2584.86|2.81|0.0010859189927618282|2020
7500|2020-04|ANTIOQUIA-GIRARDOTA|872.887|2.78|0.0031747228112969884|2020
419|2016-07|ANTIOQUIA-CALDAS|1224.568|2.747|0.0022382192020793355|2016
8144|2020-07|VALLE DEL CAUCA-FLORIDA|1240.6|2.74|0.0022037415348979367|2020
8385|2020-09|CAUCA-PUERTO TEJADA|869.74|2.74|0.003140473134054649|2020
1276|2017-01|ANTIOQUIA-CALDAS|1195.3780000000002|2.733|0.002281090817127962|2017
8878|2020-12|CESAR-AGUACHICA|2289.13|2.71|0.0011824560178721026|2020
8334|2020-09|ANTIOQUIA-GIRARDOTA|835.683|2.71|0.0032323743161023527|2020
8826|2020-12|ANTIOQUIA-GIRARDOTA|835.683|2.71|0.0032323743161023527|2020
6863|2019-12|ATLANTICO-SABANAGRANDE|708.817|2.71|0.003808709999761077|2019
6543|2019-10|BOYACA-CHIQUINQUIRA|971.6|2.69|0.0027609849223537136|2019
9013|2021-01|ATLANTICO-BARANOA|1552.663|2.69|0.0017295109213149682|2021
4714|2018-11|ANTIOQUIA-ITAGUI|7345.6900000000005|2.6750000000000003|0.00036402655556712273|2018
559|2016-08|ANTIOQUIA-CALDAS|1226.818|2.662|0.0021651429872791748|2016
8052|2020-07|CAUCA-PUERTO TEJADA|832.1|2.66|0.0031865446355838806|2020
5204|2019-02|ANTIOQUIA-GIRARDOTA|889.7969999999999|2.655|0.002974949913272647|2019
8957|2020-12|TOLIMA-GUAMO|448.82|2.64|0.005847694147875782|2020
5833|2019-05|VALLE DEL CAUCA-GUADALAJARA DE BUGA|2573.39|2.63|0.0010209548062515043|2019
697|2016-09|ANTIOQUIA-CALDAS|1226.818|2.618|0.0021294317068964955|2016
2450|2017-08|SANTANDER-GIRON|3133.8450000000003|2.616|0.0008340610643652192|2017
10699|2021-11|BOLIVAR-TURBACO|3368.8|2.58|0.0007652652622961517|2021
8286|2020-08|SANTANDER-MALAGA|282.1|2.58|0.009062807362652803|2020
6527|2019-10|ATLANTICO-GALAPA|584.0|2.58|0.00439837703297078|2019
7551|2020-04|CESAR-AGUACHICA|2584.86|2.53|0.0009778193469094337|2020
3172|2018-01|CESAR-AGUACHICA|5134.0|2.52|0.0004906045338088823|2018
9832|2021-06|ANTIOQUIA-GIRARDOTA|1087.088|2.52|0.002312758349791852|2021
3395|2018-02|SUCRE-SINCELEJO|6008.743|2.4417|0.0004061928092144631|2018
2148|2017-06|SANTANDER-PIEDECUESTA|2643.4700000000003|2.3985|0.0009065076363394477|2017
1840|2017-04|SANTANDER-FLORIDABLANCA|5575.26|2.3955|0.0004294815267812794|2017
5849|2019-06|ANTIOQUIA-COPACABANA|1342.703|2.383|0.001771633932700214|2019
5996|2019-06|VALLE DEL CAUCA-JAMUNDI|4477.88|2.3791|0.0005310183957887614|2019
5673|2019-04|VALLE DEL CAUCA-JAMUNDI|4468.09|2.378|0.0005319353588930734|2019
983|2016-11|ANTIOQUIA-CALDAS|1226.818|2.376|0.001932973965053523|2016
8501|2020-10|ANTIOQUIA-LA ESTRELLA|1603.0049999999999|2.37|0.0014762905863116096|2020
7004|2020-01|ANTIOQUIA-GIRARDOTA|1725.254|2.36|0.0013660458875651622|2020
7310|2020-02|VALLE DEL CAUCA-EL CERRITO|2555.4|2.33|0.0009109640188761128|2020
4552|2018-10|ANTIOQUIA-LA ESTRELLA|1652.088|2.3013|0.0013910268882904404|2018
6150|2019-07|TOLIMA-SAN SEBASTIAN DE MARIQUITA|777.99|2.2956|0.002941999698571907|2019
8452|2020-09|SANTANDER-MALAGA|302.33|2.29|0.007517562865209113|2020
8660|2020-11|ANTIOQUIA-GIRARDOTA|835.683|2.28|0.0027208838576404924|2020
8121|2020-07|SANTANDER-MALAGA|282.1|2.28|0.008017441451578873|2020
7147|2020-01|VALLE DEL CAUCA-GUACARI|782.12|2.26|0.0028812565338228917|2020
6839|2019-12|ANTIOQUIA-GIRARDOTA|871.2919999999999|2.25|0.002575720457631116|2019
6425|2019-09|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|620.75|2.24|0.003595563331674666|2019
9665|2021-05|ANTIOQUIA-GIRARDOTA|1087.088|2.22|0.0020379910915920936|2021
7977|2020-06|VALLE DEL CAUCA-DAGUA|776.666|2.22|0.0028502245514747987|2020
7475|2020-03|VALLE DEL CAUCA-EL CERRITO|1277.7|2.21|0.0017266839074622433|2020
5038|2019-01|ANTIOQUIA-GIRARDOTA|892.867|2.201|0.0024590310456859147|2019
839|2016-10|ANTIOQUIA-CALDAS|1226.818|2.193|0.0017843615720282407|2016
9497|2021-04|ANTIOQUIA-GIRARDOTA|1087.088|2.16|0.001983019477657981|2021
7884|2020-06|CAUCA-PUERTO TEJADA|851.45|2.16|0.0025304295872822483|2020
1129|2016-12|ANTIOQUIA-CALDAS|1226.818|2.156|0.001754308878788323|2016
7979|2020-06|VALLE DEL CAUCA-FLORIDA|1254.4|2.14|0.001703089436070479|2020
1323|2017-01|CALDAS-MANIZALES|10713.55|2.12|0.0001978411055958237|2017
9365|2021-03|BOLIVAR-TURBACO|2923.35|2.1|0.000717838281290058|2021
8754|2020-11|MAGDALENA-FUNDACION|1154.012|2.08|0.0017991647723537576|2020
1843|2017-04|SANTANDER-PIEDECUESTA|2395.84|2.0675|0.0008622100727405038|2017
7157|2020-02|ANTIOQUIA-ANDES|814.0|2.06|0.0025243241918486386|2020
5691|2019-05|ANTIOQUIA-GIRARDOTA|889.7969999999999|2.05935|0.002309060197867067|2019
6673|2019-11|ANTIOQUIA-GIRARDOTA|871.2919999999999|2.04|0.0023358814288266094|2019
2089|2017-06|CESAR-AGUACHICA|4652.5|2.03|0.00043613426060203715|2017
5908|2019-06|CESAR-BOSCONIA|815.37|2.024|0.0024761620466996334|2019
6973|2019-12|TOLIMA-SAN SEBASTIAN DE MARIQUITA|777.99|2.01|0.0025769230769230765|2019
3608|2018-04|ATLANTICO-BARANOA|1363.073|2.0073|0.0014704629463922377|2018
4496|2018-09|RISARALDA-DOSQUEBRADAS|6704.75|2.0|0.0002982070302307377|2018
5526|2019-04|ANTIOQUIA-COPACABANA|1342.703|1.974|0.0014680105333845972|2019
7138|2020-01|TOLIMA-SAN SEBASTIAN DE MARIQUITA|1555.98|1.97|0.0012644821720851117|2020
9774|2021-05|QUINDIO-CALARCA|1303.32|1.92|0.001470993840213294|2021
9702|2021-05|BOLIVAR-TURBACO|2923.35|1.9|0.0006495171352875822|2021
950|2016-10|SANTANDER-PIEDECUESTA|2242.19|1.893|0.000843551686813723|2016
7643|2020-04|VALLE DEL CAUCA-EL CERRITO|1277.7|1.8900000000000001|0.0014770356129697793|2020
7145|2020-01|VALLE DEL CAUCA-EL CERRITO|2555.4|1.88|0.0007351561033598197|2020
7008|2020-01|ANTIOQUIA-LA ESTRELLA|3506.294|1.87|0.0005330423549184132|2020
8497|2020-10|ANTIOQUIA-GIRARDOTA|835.683|1.86|0.0022207815001737225|2020
8297|2020-08|TOLIMA-GUAMO|448.82|1.86|0.004127096831454691|2020
5834|2019-05|VALLE DEL CAUCA-JAMUNDI|4480.74|1.85|0.00041270783185613677|2019
1095|2016-11|SANTANDER-PIEDECUESTA|2242.19|1.836|0.0008181723384666667|2016
10842|2021-12|ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA-SAN ANDRES|1893.87|1.82|0.0009600725857075789|2021
948|2016-10|SANTANDER-GIRON|3137.91|1.81|0.0005764845272826877|2016
5585|2019-04|CESAR-BOSCONIA|815.37|1.81|0.0022149342862037742|2019
616|2016-08|CESAR-VALLEDUPAR|11172.66|1.797|0.00016081318313722088|2016
9923|2021-06|LA GUAJIRA-RIOHACHA|4669.798|1.79|0.00038316735123045955|2021
4931|2018-12|CESAR-BOSCONIA|856.51|1.786|0.0020808672066513186|2018
5260|2019-02|CESAR-BOSCONIA|815.37|1.783|0.0021819659231502543|2019
8168|2020-08|ANTIOQUIA-GIRARDOTA|835.683|1.78|0.002125467035558586|2020
1093|2016-11|SANTANDER-GIRON|3352.7|1.772|0.0005282500494861785|2016
7303|2020-02|TOLIMA-SAN SEBASTIAN DE MARIQUITA|1555.98|1.77|0.001136254212806933|2020
7871|2020-06|BOYACA-CHIQUINQUIRA|982.34|1.77|0.0017985794270965643|2020
1841|2017-04|SANTANDER-GIRON|3208.6800000000003|1.76|0.0005482114601113865|2017
1992|2017-05|SANTANDER-FLORIDABLANCA|5624.62|1.735|0.0003083701614988745|2017
5094|2019-01|CESAR-BOSCONIA|815.37|1.734|0.002122128884450449|2019
6822|2019-11|VALLE DEL CAUCA-PRADERA|840.3|1.73|0.002054558626177215|2019
5688|2019-05|ANTIOQUIA-COPACABANA|1342.703|1.72135|0.0012803621118585066|2019
8371|2020-09|BOLIVAR-TURBACO|2585.04|1.72|0.000664924461488503|2020
6632|2019-10|SUCRE-SAN LUIS DE SINCE|339.623|1.72|0.005038919796216708|2019
8206|2020-08|BOYACA-CHIQUINQUIRA|869.03|1.72|0.0019753086419753087|2020
6874|2019-12|BOYACA-CHIQUINQUIRA|971.6|1.71|0.001756891432328857|2019
9611|2021-04|QUINDIO-QUIMBAYA|479.14|1.71|0.003556202557970261|2021
8039|2020-07|BOYACA-CHIQUINQUIRA|869.03|1.69|0.0019409224549797868|2020
7703|2020-05|BOYACA-CHIQUINQUIRA|982.34|1.69|0.0017174273142079|2020
9443|2021-03|QUINDIO-QUIMBAYA|479.14|1.67|0.003473305463696678|2021
7954|2020-06|SANTANDER-MALAGA|282.1|1.66|0.005850014096419508|2020
