|AÑO|REGION|AUX_LOC|Departamento|Municipio|Total population|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa de aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
1026|2019|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|20851|3066.0|41.489999999999995|1.3351611750962995|0.0019898326219365977|1.9898326219365976|0.14704330727543044|147.04330727543044
1027|2019|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|22862|3066.0|41.489999999999995|1.3351611750962995|0.001814801854605896|1.814801854605896|0.1341090018371096|134.10900183710962
1028|2019|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|43713|3066.0|41.489999999999995|1.3351611750962995|0.000949145563104797|0.949145563104797|0.07013931782307323|70.13931782307323
1029|2020|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|21456|5676.0|44.91000000000001|0.7850149713944112|0.002093120805369128|2.093120805369128|0.2645413870246085|264.5413870246085
1030|2020|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|22743|5676.0|44.91000000000001|0.7850149713944112|0.0019746735259200637|1.9746735259200636|0.2495712966627094|249.57129666270941
1031|2020|EJE CAFETERO|ANTIOQUIA-ANDES|ANTIOQUIA|ANDES|44199|5676.0|44.91000000000001|0.7850149713944112|0.0010160863367949505|1.0160863367949504|0.12841919500441187|128.41919500441188
1032|2019|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|102946|53058.05999999998|3026.1599999999994|5.395742331800283|0.0293956054630583|29.3956054630583|0.5153970042546576|515.3970042546576
1033|2019|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|21701|53058.05999999998|3026.1599999999994|5.395742331800283|0.13944795170729457|139.44795170729458|2.444959218469194|2444.959218469194
1034|2019|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|124647|53058.05999999998|3026.1599999999994|5.395742331800283|0.024277840621916288|24.277840621916287|0.4256665623721388|425.6665623721388
1035|2020|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|107271|119648.28|5954.43|4.740685929467605|0.05550829208266913|55.50829208266913|1.115383281595212|1115.383281595212
1036|2020|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|20473|119648.28|5954.43|4.740685929467605|0.290843061593318|290.843061593318|5.844198700727787|5844.198700727788
1037|2020|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|127744|119648.28|5954.43|4.740685929467605|0.04661220879258517|46.61220879258517|0.9366254383767535|936.6254383767536
1038|2021|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|109514|54440.099999999984|1607.9399999999998|2.8688603562229837|0.014682506346220573|14.682506346220572|0.49710630604306283|497.10630604306283
1039|2021|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|20237|54440.099999999984|1607.9399999999998|2.8688603562229837|0.0794554528833325|79.4554528833325|2.6901269951079696|2690.1269951079694
1040|2021|EJE CAFETERO|ANTIOQUIA-APARTADO|ANTIOQUIA|APARTADO|129751|54440.099999999984|1607.9399999999998|2.8688603562229837|0.01239250564542855|12.392505645428551|0.41957364490447074|419.57364490447077
1041|2017|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|21686|5909.939999999999|464.57640000000004|7.288025802239682|0.021422871898920965|21.422871898920967|0.2725232869132158|272.5232869132158
1042|2017|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|29363|5909.939999999999|464.57640000000004|7.288025802239682|0.01582183019446242|15.82183019446242|0.2012716684262507|201.2716684262507
1043|2017|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|51049|5909.939999999999|464.57640000000004|7.288025802239682|0.009100597465180514|9.100597465180513|0.11576994652196906|115.76994652196906
1044|2018|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|22174|24540.540000000008|1485.2234999999991|5.7067432430944764|0.06698040497880396|66.98040497880396|1.1067258951925683|1106.7258951925683
1045|2018|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|29795|24540.540000000008|1485.2234999999991|5.7067432430944764|0.0498480785366672|49.8480785366672|0.8236462493707001|823.6462493707
1046|2018|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|51969|24540.540000000008|1485.2234999999991|5.7067432430944764|0.028579027882006565|28.579027882006564|0.472214974311609|472.214974311609
1047|2019|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|23078|24625.050000000014|1504.1618699999995|5.756629313902068|0.06517730609238233|65.17730609238232|1.067035705000434|1067.035705000434
1048|2019|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|30164|24625.050000000014|1504.1618699999995|5.756629313902068|0.04986612750298367|49.86612750298367|0.8163721654952929|816.3721654952928
1049|2019|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|53242|24625.050000000014|1504.1618699999995|5.756629313902068|0.028251415611735085|28.251415611735084|0.4625117388527857|462.5117388527857
1050|2020|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|23921|196277.72999999998|1379.6100000000004|0.6979806568276192|0.05767359224112706|57.67359224112706|8.20524769031395|8205.24769031395
1051|2020|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|30426|196277.72999999998|1379.6100000000004|0.6979806568276192|0.045343127588246906|45.34312758824691|6.450986984815618|6450.986984815618
1052|2020|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|54347|196277.72999999998|1379.6100000000004|0.6979806568276192|0.025385209855189807|25.385209855189807|3.611565127789942|3611.565127789942
1053|2021|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|25119|17123.76|1162.4399999999998|6.356924894182499|0.04627731995700465|46.27731995700465|0.6817054819061268|681.7054819061268
1054|2021|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|30082|17123.76|1162.4399999999998|6.356924894182499|0.038642377501495906|38.64237750149591|0.5692360880260621|569.236088026062
1055|2021|EJE CAFETERO|ANTIOQUIA-BARBOSA|ANTIOQUIA|BARBOSA|55201|17123.76|1162.4399999999998|6.356924894182499|0.021058314160975342|21.058314160975343|0.3102074237785547|310.2074237785547
1056|2017|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|484001|149263.61399999997|499.1976|0.33332547290398234|0.0010313978690126675|1.0313978690126675|0.30839525951392655|308.39525951392653
1057|2017|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|26030|149263.61399999997|499.1976|0.33332547290398234|0.019177779485209375|19.177779485209374|5.734291740299653|5734.291740299654
1058|2017|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|510031|149263.61399999997|499.1976|0.33332547290398234|0.0009787593303152162|0.9787593303152162|0.292655964049244|292.655964049244
1059|2018|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|495483|306160.70099999994|850.4435999999997|0.27700740346348973|0.001716393095222237|1.716393095222237|0.6179035426038834|617.9035426038834
1060|2018|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|26781|306160.70099999994|850.4435999999997|0.27700740346348973|0.031755483365072244|31.755483365072244|11.432011538030691|11432.01153803069
1061|2018|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|522264|306160.70099999994|850.4435999999997|0.27700740346348973|0.001628378750976517|1.628378750976517|0.5862182746656862|586.2182746656862
1062|2019|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|516826|322532.76600000006|12434.853600000008|3.712255415866473|0.024060038775139035|24.060038775139034|0.6240645130082466|624.0645130082466
1063|2019|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|21701|322532.76600000006|12434.853600000008|3.712255415866473|0.5730083221971342|573.0083221971341|14.862576194645412|14862.576194645411
1064|2019|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|538527|322532.76600000006|12434.853600000008|3.712255415866473|0.02309049239870983|23.09049239870983|0.5989166114233828|598.9166114233828
1065|2020|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|536427|553796.484|52961.33999999999|8.728579658166877|0.0987298178503319|98.7298178503319|1.0323799585032074|1032.3799585032075
1066|2020|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|15727|553796.484|52961.33999999999|8.728579658166877|3.367542442932536|3367.542442932536|35.21310383417054|35213.10383417054
1067|2020|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|552154|553796.484|52961.33999999999|8.728579658166877|0.0959176968744227|95.9176968744227|1.002974684598862|1002.974684598862
1068|2021|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|545285|372035.64600000007|47880.92999999998|11.402486288133568|0.08780899896384456|87.80899896384456|0.682277425566447|682.2774255664469
1069|2021|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|15546|372035.64600000007|47880.92999999998|11.402486288133568|3.079951756078733|3079.9517560787326|23.931277884986496|23931.277884986495
1070|2021|EJE CAFETERO|ANTIOQUIA-BELLO|ANTIOQUIA|BELLO|560831|372035.64600000007|47880.92999999998|11.402486288133568|0.08537497035648882|85.37497035648882|0.6633649816076502|663.3649816076502
1071|2016|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|60867|33280.70399999999|178.2540000000001|0.5327541879815868|0.002928581990241019|2.928581990241019|0.5467774656217653|546.7774656217654
1072|2016|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|15899|33280.70399999999|178.2540000000001|0.5327541879815868|0.01121164853135418|11.21164853135418|2.09325768916284|2093.25768916284
1073|2016|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|76766|33280.70399999999|178.2540000000001|0.5327541879815868|0.0023220436130578655|2.3220436130578657|0.43353442930464|433.53442930463996
1074|2017|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|61793|43265.42999999998|1066.5329999999994|2.405787896195799|0.017259770524169396|17.259770524169397|0.7001671710387904|700.1671710387905
1075|2017|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|16207|43265.42999999998|1066.5329999999994|2.405787896195799|0.06580693527488118|65.80693527488118|2.6695520454124746|2669.5520454124744
1076|2017|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|78000|43265.42999999998|1066.5329999999994|2.405787896195799|0.013673499999999993|13.673499999999994|0.5546849999999998|554.6849999999997
1077|2018|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|62987|44230.76999999999|2190.2000999999996|4.718126517567111|0.034772256179846625|34.77225617984662|0.7022206169527043|702.2206169527043
1078|2018|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|16651|44230.76999999999|2190.2000999999996|4.718126517567111|0.1315356495105399|131.53564951053988|2.656343162572818|2656.343162572818
1079|2018|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|79638|44230.76999999999|2190.2000999999996|4.718126517567111|0.02750194756272131|27.50194756272131|0.5553978000452044|555.3978000452045
1080|2019|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|65271|44371.85400000003|2510.5236|5.354940872282037|0.038463078549432365|38.46307854943237|0.6798096244886708|679.8096244886708
1081|2019|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|16387|44371.85400000003|2510.5236|5.354940872282037|0.15320214804418136|153.20214804418137|2.707747238664797|2707.7472386647974
1082|2019|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|81658|44371.85400000003|2510.5236|5.354940872282037|0.030744367973744153|30.744367973744154|0.543386489994857|543.3864899948569
1083|2020|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|67400|223204.74599999998|3350.4299999999985|1.4788582892495905|0.049709643916913925|49.709643916913926|3.3116431157270028|3311.6431157270026
1084|2020|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|16023|223204.74599999998|3350.4299999999985|1.4788582892495905|0.20910129189290386|209.10129189290384|13.930271859202396|13930.271859202396
1085|2020|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|83423|223204.74599999998|3350.4299999999985|1.4788582892495905|0.04016194574637688|40.16194574637688|2.675578030039677|2675.5780300396773
1086|2021|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|68895|52286.16600000001|3449.4900000000016|6.189018390668983|0.050068800348356216|50.06880034835621|0.7589254082299153|758.9254082299153
1087|2021|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|15839|52286.16600000001|3449.4900000000016|6.189018390668983|0.21778458235999756|217.78458235999756|3.3011027211313855|3301.1027211313854
1088|2021|EJE CAFETERO|ANTIOQUIA-CALDAS|ANTIOQUIA|CALDAS|84734|52286.16600000001|3449.4900000000016|6.189018390668983|0.040709632496990604|40.7096324969906|0.6170624070621004|617.0624070621003
1089|2019|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|80886|8686.08|1132.92|11.538038496791934|0.014006379348713004|14.006379348713004|0.10738669238187078|107.38669238187077
1090|2019|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|12158|8686.08|1132.92|11.538038496791934|0.09318308932390196|93.18308932390195|0.7144332949498272|714.4332949498272
1091|2019|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|93044|8686.08|1132.92|11.538038496791934|0.012176174713038994|12.176174713038995|0.09335454193714801|93.35454193714801
1092|2020|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|84654|63222.0|7529.46|10.642126678375257|0.08894393649443617|88.94393649443617|0.7468282656460415|746.8282656460416
1093|2020|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|10773|63222.0|7529.46|10.642126678375257|0.6989195210247842|698.9195210247842|5.868560289612921|5868.56028961292
1094|2020|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|95427|63222.0|7529.46|10.642126678375257|0.07890282624414474|78.90282624414475|0.6625168977333459|662.5168977333459
1095|2021|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|86278|57192.780000000006|6528.480000000002|10.245371795849612|0.07566795706900951|75.66795706900952|0.6628894967430864|662.8894967430864
1096|2021|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|10649|57192.780000000006|6528.480000000002|10.245371795849612|0.6130603812564562|613.0603812564563|5.370718377312424|5370.718377312424
1097|2021|EJE CAFETERO|ANTIOQUIA-CAUCASIA|ANTIOQUIA|CAUCASIA|96927|57192.780000000006|6528.480000000002|10.245371795849612|0.06735460707542792|67.35460707542792|0.5900603546999289|590.0603546999289
1098|2019|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|64739|44177.865|45.88605|0.10375883752628895|0.0007087852762631489|0.7087852762631489|0.6823995582261079|682.3995582261078
1099|2019|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|15261|44177.865|45.88605|0.10375883752628895|0.003006752506388834|3.006752506388834|2.894821112640063|2894.821112640063
1100|2019|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|80000|44177.865|45.88605|0.10375883752628895|0.000573575625|0.573575625|0.5522233125|552.2233125
1101|2020|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|66981|222649.81199999998|1998.51|0.889617150133888|0.029836968692614322|29.83696869261432|3.324074170287096|3324.074170287096
1102|2020|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|14839|222649.81199999998|1998.51|0.889617150133888|0.13467956061729228|134.67956061729228|15.004367679762785|15004.367679762785
1103|2020|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|81820|222649.81199999998|1998.51|0.889617150133888|0.024425690540210217|24.425690540210216|2.7212150085553652|2721.2150085553653
1104|2021|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|68438|54051.15600000002|3506.489999999998|6.092135873659595|0.0512360092346357|51.2360092346357|0.7897828107191913|789.7828107191913
1105|2021|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|14668|54051.15600000002|3506.489999999998|6.092135873659595|0.2390571311698935|239.0571311698935|3.6849710935369524|3684.9710935369526
1106|2021|EJE CAFETERO|ANTIOQUIA-COPACABANA|ANTIOQUIA|COPACABANA|83106|54051.15600000002|3506.489999999998|6.092135873659595|0.042192982456140324|42.19298245614032|0.6503881308208795|650.3881308208795
1107|2016|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|32607|14852.820000000002|3033.1470000000018|16.958250006834973|0.09302134510994577|93.02134510994577|0.45551016652865955|455.51016652865957
1108|2016|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|24601|14852.820000000002|3033.1470000000018|16.958250006834973|0.12329364659973178|123.29364659973179|0.6037486281045487|603.7486281045486
1109|2016|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|57208|14852.820000000002|3033.1470000000018|16.958250006834973|0.05301963012166134|53.019630121661336|0.2596283736540344|259.6283736540344
1110|2017|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|33316|17799.84|9041.205000000002|33.684251116154385|0.27137726617841285|271.37726617841287|0.5342730219714251|534.2730219714251
1111|2017|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|24804|17799.84|9041.205000000002|33.684251116154385|0.3645059264634737|364.50592646347366|0.7176197387518143|717.6197387518143
1112|2017|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|58120|17799.84|9041.205000000002|33.684251116154385|0.15556099449415006|155.56099449415007|0.30626015141087404|306.260151410874
1113|2018|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|34187|17703.360000000004|3769.693500000002|17.555460847708506|0.11026687044783111|110.26687044783111|0.5178389446280751|517.8389446280751
1114|2018|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|25229|17703.360000000004|3769.693500000002|17.555460847708506|0.14941906139759809|149.41906139759809|0.7017067660232275|701.7067660232275
1115|2018|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|59416|17703.360000000004|3769.693500000002|17.555460847708506|0.06344576376733543|63.445763767335436|0.29795610609936724|297.9561060993672
1116|2019|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|35769|16785.45|2767.9620000000004|14.155902816347348|0.07738438312505243|77.38438312505242|0.4692736727333725|469.2736727333725
1117|2019|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|25353|16785.45|2767.9620000000004|14.155902816347348|0.10917690214175839|109.17690214175839|0.6620695775647852|662.0695775647853
1118|2019|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|61122|16785.45|2767.9620000000004|14.155902816347348|0.04528585452046727|45.28585452046727|0.2746220673407284|274.6220673407284
1119|2020|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|37196|21332.04000000001|2771.22|11.497282940149997|0.07450317238412732|74.50317238412732|0.5735036025379077|573.5036025379077
1120|2020|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|25385|21332.04000000001|2771.22|11.497282940149997|0.10916761867244434|109.16761867244435|0.8403403584794175|840.3403584794174
1121|2020|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|62581|21332.04000000001|2771.22|11.497282940149997|0.044282130359054664|44.28213035905466|0.34087087135072963|340.87087135072966
1122|2021|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|38466|20386.07999999999|3282.6000000000013|13.868961006697466|0.08533770082670414|85.33770082670414|0.529976602714085|529.976602714085
1123|2021|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|25098|20386.07999999999|3282.6000000000013|13.868961006697466|0.13079129811140336|130.79129811140336|0.8122591441549124|812.2591441549124
1124|2021|EJE CAFETERO|ANTIOQUIA-EL CARMEN DE VIBORAL|ANTIOQUIA|EL CARMEN DE VIBORAL|63564|20386.07999999999|3282.6000000000013|13.868961006697466|0.051642439116481045|51.64243911648104|0.3207173872003019|320.7173872003019
1125|2016|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|23567|7685.514000000002|919.6233000000002|10.68691024836989|0.03902165315907838|39.021653159078376|0.3261133788772437|326.1133788772437
1126|2016|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|10780|7685.514000000002|919.6233000000002|10.68691024836989|0.08530828385899816|85.30828385899817|0.7129419294990725|712.9419294990726
1127|2016|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|34347|7685.514000000002|919.6233000000002|10.68691024836989|0.026774486854747145|26.774486854747146|0.22376085247619884|223.76085247619883
1128|2017|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|24057|9165.297|2197.999860000001|19.3429766649606|0.09136633246040657|91.36633246040657|0.38098254146402294|380.9825414640229
1129|2017|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|10805|9165.297|2197.999860000001|19.3429766649606|0.2034243276260991|203.4243276260991|0.8482459046737622|848.2459046737622
1130|2017|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|34862|9165.297|2197.999860000001|19.3429766649606|0.06304858757386268|63.04858757386268|0.2629022144455281|262.9022144455281
1131|2018|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|24614|9208.670999999995|1046.8407000000002|10.207591104400969|0.04253029576663688|42.53029576663688|0.37412330381083914|374.12330381083916
1132|2018|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|10808|9208.670999999995|1046.8407000000002|10.207591104400969|0.0968579478164323|96.8579478164323|0.8520235936343444|852.0235936343445
1133|2018|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|35422|9208.670999999995|1046.8407000000002|10.207591104400969|0.029553404663768285|29.553404663768287|0.25997038563604524|259.97038563604525
1134|2019|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|25604|10496.613000000001|748.70985|6.657966694126527|0.029241909467270736|29.241909467270737|0.40995988907983133|409.9598890798313
1135|2019|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|10439|10496.613000000001|748.70985|6.657966694126527|0.0717223728326468|71.72237283264681|1.005519015231344|1005.519015231344
1136|2019|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|36043|10496.613000000001|748.70985|6.657966694126527|0.020772684016313846|20.772684016313846|0.291224731570624|291.224731570624
1137|2020|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|26525|16385.976000000006|1541.0400000000006|8.596188010319175|0.058097643732328015|58.09764373232802|0.617755928369463|617.755928369463
1138|2020|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|10080|16385.976000000006|1541.0400000000006|8.596188010319175|0.15288095238095245|152.88095238095246|1.6255928571428577|1625.5928571428578
1139|2020|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|36605|16385.976000000006|1541.0400000000006|8.596188010319175|0.04209916678049449|42.099166780494485|0.4476431088649093|447.6431088649093
1140|2021|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|27209|19663.20000000001|2333.4|10.608003055017589|0.08575838876842222|85.75838876842222|0.7226726450806723|722.6726450806723
1141|2021|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|9964|19663.20000000001|2333.4|10.608003055017589|0.23418305901244482|234.18305901244483|1.9734243275792867|1973.4243275792867
1142|2021|EJE CAFETERO|ANTIOQUIA-EL SANTUARIO|ANTIOQUIA|EL SANTUARIO|37173|19663.20000000001|2333.4|10.608003055017589|0.06277136631426035|62.77136631426035|0.5289645710596403|528.9645710596403
1143|2016|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|206271|34620.18|1872.3179999999998|5.130692889261787|0.009076981252817893|9.076981252817893|0.16783832918830083|167.83832918830083
1144|2016|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|12534|34620.18|1872.3179999999998|5.130692889261787|0.14937912876974627|149.37912876974627|2.762101483963619|2762.101483963619
1145|2016|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|218805|34620.18|1872.3179999999998|5.130692889261787|0.008557016521560292|8.557016521560293|0.15822389799136216|158.22389799136215
1146|2017|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|210641|197876.0100000001|9714.432000000003|4.679614295536784|0.04611842898580999|46.11842898580999|0.9393993097260273|939.3993097260272
1147|2017|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|12815|197876.0100000001|9714.432000000003|4.679614295536784|0.7580516582130318|758.0516582130318|15.440968396410463|15440.968396410464
1148|2017|EJE CAFETERO|ANTIOQUIA-ENVIGADO|ANTIOQUIA|ENVIGADO|223456|197876.0100000001|9714.432000000003|4.679614295536784|0.04347357869110698|43.47357869110698|0.8855256068308754|885.5256068308754
