|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|AÑO|Total population_x|Departamento|Municipio|REGION|DP|DPNOM|DPMP|MPIO|ÁREA GEOGRÁFICA|Tasa_de_aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
9187|2019-04|RISARALDA-PEREIRA|12726.68|70.7797|2019|472406|RISARALDA|PEREIRA|EJE CAFETERO|66|RISARALDA|66001|PEREIRA|Centros Poblados y Rural Disperso|0.55307617026525|0.00014982811395282872|0.14982811395282872|0.02694013200509731|0.14982811395282872
9188|2019-04|RISARALDA-PEREIRA|12726.68|70.7797|2019|472406|RISARALDA|PEREIRA|EJE CAFETERO|66|RISARALDA|66001|PEREIRA|Total|0.55307617026525|0.00014982811395282872|0.14982811395282872|0.02694013200509731|0.14982811395282872
9189|2021-02|ANTIOQUIA-EL CARMEN DE VIBORAL|565.92|70.73|2021|63564|ANTIOQUIA|EL CARMEN DE VIBORAL|EJE CAFETERO|5|ANTIOQUIA|5148|EL CARMEN DE VIBORAL|Cabecera Municipal|11.10971491400298|0.0011127367692404507|1.1127367692404506|0.008903152727959222|1.1127367692404506
9190|2021-02|ANTIOQUIA-EL CARMEN DE VIBORAL|565.92|70.73|2021|63564|ANTIOQUIA|EL CARMEN DE VIBORAL|EJE CAFETERO|5|ANTIOQUIA|5148|EL CARMEN DE VIBORAL|Centros Poblados y Rural Disperso|11.10971491400298|0.0011127367692404507|1.1127367692404506|0.008903152727959222|1.1127367692404506
9191|2021-02|ANTIOQUIA-EL CARMEN DE VIBORAL|565.92|70.73|2021|63564|ANTIOQUIA|EL CARMEN DE VIBORAL|EJE CAFETERO|5|ANTIOQUIA|5148|EL CARMEN DE VIBORAL|Total|11.10971491400298|0.0011127367692404507|1.1127367692404506|0.008903152727959222|1.1127367692404506
9192|2021-02|CORDOBA-SAHAGUN|1377.685|70.68|2021|111135|CORDOBA|SAHAGUN|CARIBE|23|CORDOBA|23660|SAHAGUN|Cabecera Municipal|4.87998536280564|0.0006359832635983264|0.6359832635983265|0.0123964997525532|0.6359832635983265
9193|2021-02|CORDOBA-SAHAGUN|1377.685|70.68|2021|111135|CORDOBA|SAHAGUN|CARIBE|23|CORDOBA|23660|SAHAGUN|Centros Poblados y Rural Disperso|4.87998536280564|0.0006359832635983264|0.6359832635983265|0.0123964997525532|0.6359832635983265
9194|2021-02|CORDOBA-SAHAGUN|1377.685|70.68|2021|111135|CORDOBA|SAHAGUN|CARIBE|23|CORDOBA|23660|SAHAGUN|Total|4.87998536280564|0.0006359832635983264|0.6359832635983265|0.0123964997525532|0.6359832635983265
9195|2019-05|ANTIOQUIA-ITAGUI|7603.437000000001|70.6581|2019|283794|ANTIOQUIA|ITAGUI|EJE CAFETERO|5|ANTIOQUIA|5360|ITAGUI|Cabecera Municipal|0.92073526688508|0.00024897672255227385|0.24897672255227385|0.026792099198714562|0.24897672255227385
9196|2019-05|ANTIOQUIA-ITAGUI|7603.437000000001|70.6581|2019|283794|ANTIOQUIA|ITAGUI|EJE CAFETERO|5|ANTIOQUIA|5360|ITAGUI|Centros Poblados y Rural Disperso|0.92073526688508|0.00024897672255227385|0.24897672255227385|0.026792099198714562|0.24897672255227385
9197|2019-05|ANTIOQUIA-ITAGUI|7603.437000000001|70.6581|2019|283794|ANTIOQUIA|ITAGUI|EJE CAFETERO|5|ANTIOQUIA|5360|ITAGUI|Total|0.92073526688508|0.00024897672255227385|0.24897672255227385|0.026792099198714562|0.24897672255227385
9198|2019-08|CUNDINAMARCA-TOCANCIPA|861.11|70.65|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Cabecera Municipal|7.582424658710391|0.0016422594142259416|1.6422594142259417|0.020016503951650395|1.6422594142259417
9199|2019-08|CUNDINAMARCA-TOCANCIPA|861.11|70.65|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Centros Poblados y Rural Disperso|7.582424658710391|0.0016422594142259416|1.6422594142259417|0.020016503951650395|1.6422594142259417
9200|2019-08|CUNDINAMARCA-TOCANCIPA|861.11|70.65|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Total|7.582424658710391|0.0016422594142259416|1.6422594142259417|0.020016503951650395|1.6422594142259417
9201|2020-01|CUNDINAMARCA-MADRID|4472.24|70.56|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Cabecera Municipal|1.55322708461741|0.0005549874939042615|0.5549874939042615|0.03517626516069153|0.5549874939042615
9202|2020-01|CUNDINAMARCA-MADRID|4472.24|70.56|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Centros Poblados y Rural Disperso|1.55322708461741|0.0005549874939042615|0.5549874939042615|0.03517626516069153|0.5549874939042615
9203|2020-01|CUNDINAMARCA-MADRID|4472.24|70.56|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Total|1.55322708461741|0.0005549874939042615|0.5549874939042615|0.03517626516069153|0.5549874939042615
9204|2020-03|CORDOBA-LORICA|1001.122|70.55|2020|115461|CORDOBA|LORICA|CARIBE|23|CORDOBA|23417|LORICA|Cabecera Municipal|6.58317097022223|0.0006110288322463862|0.6110288322463862|0.008670650695905977|0.6110288322463862
9205|2020-03|CORDOBA-LORICA|1001.122|70.55|2020|115461|CORDOBA|LORICA|CARIBE|23|CORDOBA|23417|LORICA|Centros Poblados y Rural Disperso|6.58317097022223|0.0006110288322463862|0.6110288322463862|0.008670650695905977|0.6110288322463862
9206|2020-03|CORDOBA-LORICA|1001.122|70.55|2020|115461|CORDOBA|LORICA|CARIBE|23|CORDOBA|23417|LORICA|Total|6.58317097022223|0.0006110288322463862|0.6110288322463862|0.008670650695905977|0.6110288322463862
9207|2020-06|CHOCO-QUIBDO|2305.0|70.52|2020|130825|CHOCO|QUIBDO|PACIFICO|27|CHOCO|27001|QUIBDO|Cabecera Municipal|2.96861318784939|0.0005390407032295051|0.539040703229505|0.017618956621440855|0.539040703229505
9208|2020-06|CHOCO-QUIBDO|2305.0|70.52|2020|130825|CHOCO|QUIBDO|PACIFICO|27|CHOCO|27001|QUIBDO|Centros Poblados y Rural Disperso|2.96861318784939|0.0005390407032295051|0.539040703229505|0.017618956621440855|0.539040703229505
9209|2020-06|CHOCO-QUIBDO|2305.0|70.52|2020|130825|CHOCO|QUIBDO|PACIFICO|27|CHOCO|27001|QUIBDO|Total|2.96861318784939|0.0005390407032295051|0.539040703229505|0.017618956621440855|0.539040703229505
9210|2020-07|CUNDINAMARCA-GIRARDOT|2752.23|70.5|2020|109792|CUNDINAMARCA|GIRARDOT|CENTRO ORIENTE|25|CUNDINAMARCA|25307|GIRARDOT|Cabecera Municipal|2.49758212793997|0.0006421232876712328|0.6421232876712328|0.025067673418828332|0.6421232876712328
9211|2020-07|CUNDINAMARCA-GIRARDOT|2752.23|70.5|2020|109792|CUNDINAMARCA|GIRARDOT|CENTRO ORIENTE|25|CUNDINAMARCA|25307|GIRARDOT|Centros Poblados y Rural Disperso|2.49758212793997|0.0006421232876712328|0.6421232876712328|0.025067673418828332|0.6421232876712328
9212|2020-07|CUNDINAMARCA-GIRARDOT|2752.23|70.5|2020|109792|CUNDINAMARCA|GIRARDOT|CENTRO ORIENTE|25|CUNDINAMARCA|25307|GIRARDOT|Total|2.49758212793997|0.0006421232876712328|0.6421232876712328|0.025067673418828332|0.6421232876712328
9213|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Cabecera Municipal|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9214|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Centros Poblados y Rural Disperso|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9215|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Total|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9216|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Cabecera Municipal|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9217|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Centros Poblados y Rural Disperso|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9218|2020-09|QUINDIO-ARMENIA|6387.16|70.47|2020|304764|QUINDIO|ARMENIA|EJE CAFETERO|63|QUINDIO|63001|ARMENIA|Total|1.09126722961829|0.00023122809780682757|0.23122809780682757|0.020957724665642923|0.23122809780682757
9219|2020-01|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|1273.98|70.46000000000001|2020|46911|CUNDINAMARCA|VILLA DE SAN DIEGO DE UBATE|CENTRO ORIENTE|25|CUNDINAMARCA|25843|VILLA DE SAN DIEGO DE UBATE|Cabecera Municipal|5.24084377138436|0.0015019931359382661|1.501993135938266|0.027157383129756348|1.501993135938266
9220|2020-01|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|1273.98|70.46000000000001|2020|46911|CUNDINAMARCA|VILLA DE SAN DIEGO DE UBATE|CENTRO ORIENTE|25|CUNDINAMARCA|25843|VILLA DE SAN DIEGO DE UBATE|Centros Poblados y Rural Disperso|5.24084377138436|0.0015019931359382661|1.501993135938266|0.027157383129756348|1.501993135938266
9221|2020-01|CUNDINAMARCA-VILLA DE SAN DIEGO DE UBATE|1273.98|70.46000000000001|2020|46911|CUNDINAMARCA|VILLA DE SAN DIEGO DE UBATE|CENTRO ORIENTE|25|CUNDINAMARCA|25843|VILLA DE SAN DIEGO DE UBATE|Total|5.24084377138436|0.0015019931359382661|1.501993135938266|0.027157383129756348|1.501993135938266
9222|2021-08|CUNDINAMARCA-COTA|836.62|70.46|2021|38469|CUNDINAMARCA|COTA|CENTRO ORIENTE|25|CUNDINAMARCA|25214|COTA|Cabecera Municipal|7.767782334523959|0.001831604668694273|1.831604668694273|0.021747900907223998|1.831604668694273
9223|2021-08|CUNDINAMARCA-COTA|836.62|70.46|2021|38469|CUNDINAMARCA|COTA|CENTRO ORIENTE|25|CUNDINAMARCA|25214|COTA|Centros Poblados y Rural Disperso|7.767782334523959|0.001831604668694273|1.831604668694273|0.021747900907223998|1.831604668694273
9224|2021-08|CUNDINAMARCA-COTA|836.62|70.46|2021|38469|CUNDINAMARCA|COTA|CENTRO ORIENTE|25|CUNDINAMARCA|25214|COTA|Total|7.767782334523959|0.001831604668694273|1.831604668694273|0.021747900907223998|1.831604668694273
9225|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Cabecera Municipal|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9226|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Centros Poblados y Rural Disperso|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9227|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|CENTRO SUR|18|CAQUETA|18001|FLORENCIA|Total|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9228|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Cabecera Municipal|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9229|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Centros Poblados y Rural Disperso|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9230|2021-09|CAQUETA-FLORENCIA|3133.51|70.43|2021|174839|CAQUETA|FLORENCIA|PACIFICO|18|CAQUETA|18001|FLORENCIA|Total|2.19823092816969|0.0004028277443819743|0.40282774438197433|0.017922259907686502|0.40282774438197433
9231|2019-02|ATLANTICO-SOLEDAD|11913.492|70.41215|2019|638065|ATLANTICO|SOLEDAD|CARIBE|8|ATLANTICO|8758|SOLEDAD|Cabecera Municipal|0.5875560177940801|0.00011035262865068605|0.11035262865068605|0.01867128270630735|0.11035262865068605
9232|2019-02|ATLANTICO-SOLEDAD|11913.492|70.41215|2019|638065|ATLANTICO|SOLEDAD|CARIBE|8|ATLANTICO|8758|SOLEDAD|Centros Poblados y Rural Disperso|0.5875560177940801|0.00011035262865068605|0.11035262865068605|0.01867128270630735|0.11035262865068605
9233|2019-02|ATLANTICO-SOLEDAD|11913.492|70.41215|2019|638065|ATLANTICO|SOLEDAD|CARIBE|8|ATLANTICO|8758|SOLEDAD|Total|0.5875560177940801|0.00011035262865068605|0.11035262865068605|0.01867128270630735|0.11035262865068605
9234|2021-03|VALLE DEL CAUCA-GUACARI|442.67|70.41|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Cabecera Municipal|13.7230061588836|0.002085666044610326|2.0856660446103263|0.01311265144109719|2.0856660446103263
9235|2021-03|VALLE DEL CAUCA-GUACARI|442.67|70.41|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Centros Poblados y Rural Disperso|13.7230061588836|0.002085666044610326|2.0856660446103263|0.01311265144109719|2.0856660446103263
9236|2021-03|VALLE DEL CAUCA-GUACARI|442.67|70.41|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Total|13.7230061588836|0.002085666044610326|2.0856660446103263|0.01311265144109719|2.0856660446103263
9237|2017-06|MAGDALENA-SANTA MARTA|14887.987|70.3457|2017|486246|MAGDALENA|SANTA MARTA|CARIBE|47|MAGDALENA|47001|SANTA MARTA|Cabecera Municipal|0.4702776800786|0.00014467101014712717|0.14467101014712716|0.030618219995640066|0.14467101014712716
9238|2017-06|MAGDALENA-SANTA MARTA|14887.987|70.3457|2017|486246|MAGDALENA|SANTA MARTA|CARIBE|47|MAGDALENA|47001|SANTA MARTA|Centros Poblados y Rural Disperso|0.4702776800786|0.00014467101014712717|0.14467101014712716|0.030618219995640066|0.14467101014712716
9239|2017-06|MAGDALENA-SANTA MARTA|14887.987|70.3457|2017|486246|MAGDALENA|SANTA MARTA|CARIBE|47|MAGDALENA|47001|SANTA MARTA|Total|0.4702776800786|0.00014467101014712717|0.14467101014712716|0.030618219995640066|0.14467101014712716
9240|2021-07|NORTE DE SANTANDER-PAMPLONA|1087.0|70.25|2021|54647|NORTE DE SANTANDER|PAMPLONA|CENTRO ORIENTE|54|NORTE DE SANTANDER|54518|PAMPLONA|Cabecera Municipal|6.0704255778785905|0.0012855234505096346|1.2855234505096347|0.019891302358775412|1.2855234505096347
9241|2021-07|NORTE DE SANTANDER-PAMPLONA|1087.0|70.25|2021|54647|NORTE DE SANTANDER|PAMPLONA|CENTRO ORIENTE|54|NORTE DE SANTANDER|54518|PAMPLONA|Centros Poblados y Rural Disperso|6.0704255778785905|0.0012855234505096346|1.2855234505096347|0.019891302358775412|1.2855234505096347
9242|2021-07|NORTE DE SANTANDER-PAMPLONA|1087.0|70.25|2021|54647|NORTE DE SANTANDER|PAMPLONA|CENTRO ORIENTE|54|NORTE DE SANTANDER|54518|PAMPLONA|Total|6.0704255778785905|0.0012855234505096346|1.2855234505096347|0.019891302358775412|1.2855234505096347
9243|2019-09|CUNDINAMARCA-TOCANCIPA|861.11|70.21|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Cabecera Municipal|7.538762187003389|0.0016320316132031611|1.6320316132031611|0.020016503951650395|1.6320316132031611
9244|2019-09|CUNDINAMARCA-TOCANCIPA|861.11|70.21|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Centros Poblados y Rural Disperso|7.538762187003389|0.0016320316132031611|1.6320316132031611|0.020016503951650395|1.6320316132031611
9245|2019-09|CUNDINAMARCA-TOCANCIPA|861.11|70.21|2019|43020|CUNDINAMARCA|TOCANCIPA|CENTRO ORIENTE|25|CUNDINAMARCA|25817|TOCANCIPA|Total|7.538762187003389|0.0016320316132031611|1.6320316132031611|0.020016503951650395|1.6320316132031611
9246|2019-07|BOYACA-TUNJA|4137.05|70.137|2019|176347|BOYACA|TUNJA|CENTRO ORIENTE|15|BOYACA|15001|TUNJA|Cabecera Municipal|1.66707588704756|0.000397721537650201|0.397721537650201|0.023459712952304264|0.397721537650201
9247|2019-07|BOYACA-TUNJA|4137.05|70.137|2019|176347|BOYACA|TUNJA|CENTRO ORIENTE|15|BOYACA|15001|TUNJA|Centros Poblados y Rural Disperso|1.66707588704756|0.000397721537650201|0.397721537650201|0.023459712952304264|0.397721537650201
9248|2019-07|BOYACA-TUNJA|4137.05|70.137|2019|176347|BOYACA|TUNJA|CENTRO ORIENTE|15|BOYACA|15001|TUNJA|Total|1.66707588704756|0.000397721537650201|0.397721537650201|0.023459712952304264|0.397721537650201
9249|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|CARIBE|8|ATLANTICO|8573|PUERTO COLOMBIA|Cabecera Municipal|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9250|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|CARIBE|8|ATLANTICO|8573|PUERTO COLOMBIA|Centros Poblados y Rural Disperso|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9251|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|CARIBE|8|ATLANTICO|8573|PUERTO COLOMBIA|Total|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9252|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|LLANO |8|ATLANTICO|8573|PUERTO COLOMBIA|Cabecera Municipal|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9253|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|LLANO |8|ATLANTICO|8573|PUERTO COLOMBIA|Centros Poblados y Rural Disperso|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9254|2020-03|ATLANTICO-PUERTO COLOMBIA|1148.0|70.11|2020|53649|ATLANTICO|PUERTO COLOMBIA|LLANO |8|ATLANTICO|8573|PUERTO COLOMBIA|Total|5.75563783237967|0.0013068277134708941|1.306827713470894|0.02139834852466961|1.306827713470894
9255|2019-04|ANTIOQUIA-LA ESTRELLA|1672.408|70.041|2019|73696|ANTIOQUIA|LA ESTRELLA|EJE CAFETERO|5|ANTIOQUIA|5380|LA ESTRELLA|Cabecera Municipal|4.0196872333135705|0.0009504043638732088|0.9504043638732088|0.022693334780720796|0.9504043638732088
9256|2019-04|ANTIOQUIA-LA ESTRELLA|1672.408|70.041|2019|73696|ANTIOQUIA|LA ESTRELLA|EJE CAFETERO|5|ANTIOQUIA|5380|LA ESTRELLA|Centros Poblados y Rural Disperso|4.0196872333135705|0.0009504043638732088|0.9504043638732088|0.022693334780720796|0.9504043638732088
9257|2019-04|ANTIOQUIA-LA ESTRELLA|1672.408|70.041|2019|73696|ANTIOQUIA|LA ESTRELLA|EJE CAFETERO|5|ANTIOQUIA|5380|LA ESTRELLA|Total|4.0196872333135705|0.0009504043638732088|0.9504043638732088|0.022693334780720796|0.9504043638732088
9258|2020-03|CUNDINAMARCA-MADRID|2236.12|70.03999999999999|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Cabecera Municipal|3.0370832899712|0.0005508974500149443|0.5508974500149443|0.017588132580345764|0.5508974500149443
9259|2020-03|CUNDINAMARCA-MADRID|2236.12|70.03999999999999|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Centros Poblados y Rural Disperso|3.0370832899712|0.0005508974500149443|0.5508974500149443|0.017588132580345764|0.5508974500149443
9260|2020-03|CUNDINAMARCA-MADRID|2236.12|70.03999999999999|2020|127138|CUNDINAMARCA|MADRID|CENTRO ORIENTE|25|CUNDINAMARCA|25430|MADRID|Total|3.0370832899712|0.0005508974500149443|0.5508974500149443|0.017588132580345764|0.5508974500149443
9261|2019-04|LA GUAJIRA-MAICAO|3247.299|69.9626|2019|178832|LA GUAJIRA|MAICAO|CARIBE|44|LA GUAJIRA|44430|MAICAO|Cabecera Municipal|2.1090468113820102|0.0003912196922251051|0.3912196922251051|0.018158377695267066|0.3912196922251051
9262|2019-04|LA GUAJIRA-MAICAO|3247.299|69.9626|2019|178832|LA GUAJIRA|MAICAO|CARIBE|44|LA GUAJIRA|44430|MAICAO|Centros Poblados y Rural Disperso|2.1090468113820102|0.0003912196922251051|0.3912196922251051|0.018158377695267066|0.3912196922251051
9263|2019-04|LA GUAJIRA-MAICAO|3247.299|69.9626|2019|178832|LA GUAJIRA|MAICAO|CARIBE|44|LA GUAJIRA|44430|MAICAO|Total|2.1090468113820102|0.0003912196922251051|0.3912196922251051|0.018158377695267066|0.3912196922251051
9264|2021-07|VALLE DEL CAUCA-GUACARI|417.9|69.91|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Cabecera Municipal|14.33139952030503|0.002070855179359578|2.0708551793595777|0.012378921176575134|2.0708551793595777
9265|2021-07|VALLE DEL CAUCA-GUACARI|417.9|69.91|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Centros Poblados y Rural Disperso|14.33139952030503|0.002070855179359578|2.0708551793595777|0.012378921176575134|2.0708551793595777
9266|2021-07|VALLE DEL CAUCA-GUACARI|417.9|69.91|2021|33759|VALLE DEL CAUCA|GUACARI|PACIFICO|76|VALLE DEL CAUCA|76318|GUACARI|Total|14.33139952030503|0.002070855179359578|2.0708551793595777|0.012378921176575134|2.0708551793595777
9267|2021-04|ANTIOQUIA-EL SANTUARIO|546.2|69.85|2021|37173|ANTIOQUIA|EL SANTUARIO|EJE CAFETERO|5|ANTIOQUIA|5697|EL SANTUARIO|Cabecera Municipal|11.33836539241944|0.0018790520001076049|1.879052000107605|0.014693460307212225|1.879052000107605
9268|2021-04|ANTIOQUIA-EL SANTUARIO|546.2|69.85|2021|37173|ANTIOQUIA|EL SANTUARIO|EJE CAFETERO|5|ANTIOQUIA|5697|EL SANTUARIO|Centros Poblados y Rural Disperso|11.33836539241944|0.0018790520001076049|1.879052000107605|0.014693460307212225|1.879052000107605
9269|2021-04|ANTIOQUIA-EL SANTUARIO|546.2|69.85|2021|37173|ANTIOQUIA|EL SANTUARIO|EJE CAFETERO|5|ANTIOQUIA|5697|EL SANTUARIO|Total|11.33836539241944|0.0018790520001076049|1.879052000107605|0.014693460307212225|1.879052000107605
9270|2018-01|CORDOBA-CERETE|1412.053|69.833|2018|105815|CORDOBA|CERETE|CARIBE|23|CORDOBA|23162|CERETE|Cabecera Municipal|4.71244076804828|0.0006599536927656759|0.659953692765676|0.013344544724282948|0.659953692765676
9271|2018-01|CORDOBA-CERETE|1412.053|69.833|2018|105815|CORDOBA|CERETE|CARIBE|23|CORDOBA|23162|CERETE|Centros Poblados y Rural Disperso|4.71244076804828|0.0006599536927656759|0.659953692765676|0.013344544724282948|0.659953692765676
9272|2018-01|CORDOBA-CERETE|1412.053|69.833|2018|105815|CORDOBA|CERETE|CARIBE|23|CORDOBA|23162|CERETE|Total|4.71244076804828|0.0006599536927656759|0.659953692765676|0.013344544724282948|0.659953692765676
9273|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|LLANO |50|META|50689|SAN MARTIN|Cabecera Municipal|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9274|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|LLANO |50|META|50689|SAN MARTIN|Centros Poblados y Rural Disperso|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9275|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|LLANO |50|META|50689|SAN MARTIN|Total|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9276|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|CARIBE|50|META|50689|SAN MARTIN|Cabecera Municipal|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9277|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|CARIBE|50|META|50689|SAN MARTIN|Centros Poblados y Rural Disperso|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9278|2019-10|META-SAN MARTIN|308.35|69.83|2019|26571|META|SAN MARTIN|CARIBE|50|META|50689|SAN MARTIN|Total|18.464752234385738|0.002628053140642053|2.628053140642053|0.011604757065974183|2.628053140642053
9279|2017-11|BOLIVAR-CARTAGENA DE INDIAS|33385.18|69.803|2017|956464|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|13|BOLIVAR|13001|CARTAGENA DE INDIAS|Cabecera Municipal|0.20864754287873|7.298026899078271e-05|0.07298026899078272|0.0349047951621807|0.07298026899078272
9280|2017-11|BOLIVAR-CARTAGENA DE INDIAS|33385.18|69.803|2017|956464|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|13|BOLIVAR|13001|CARTAGENA DE INDIAS|Centros Poblados y Rural Disperso|0.20864754287873|7.298026899078271e-05|0.07298026899078272|0.0349047951621807|0.07298026899078272
9281|2017-11|BOLIVAR-CARTAGENA DE INDIAS|33385.18|69.803|2017|956464|BOLIVAR|CARTAGENA DE INDIAS|CARIBE|13|BOLIVAR|13001|CARTAGENA DE INDIAS|Total|0.20864754287873|7.298026899078271e-05|0.07298026899078272|0.0349047951621807|0.07298026899078272
9282|2021-10|CUNDINAMARCA-FACATATIVA|2702.9530000000004|69.78|2021|162205|CUNDINAMARCA|FACATATIVA|CENTRO ORIENTE|25|CUNDINAMARCA|25269|FACATATIVA|Cabecera Municipal|2.51665053937757|0.00043019635646250116|0.43019635646250115|0.01666380814401529|0.43019635646250115
