ID EMPRESA;NOMBRE EMPRESA;AÑO CARGUE;PERIODO CARGUE;DEPARTAMENTO;MUNICIPIO;NUAP;COSTO DE RECOLECCION  Y TRANSPORTE;COSTO DE DISPOSICION FINAL;TONELADAS DE RECHAZO;TONELADAS DE RESIDUOS;NUMERO DE SUSCRIPTORES ATENDIDOS;NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO;FECHA DE CERTIFICACIÓN
2044;INTERASEO S.A.S.  E.S.P.;2018;DICIEMBRE;ATLANTICO;BARANOA;881508078;111125,64;33451,15;0,004;1406,78;13425;45;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;DICIEMBRE;LA GUAJIRA;FONSECA;976044279;97304,13;71521,86;0;871,008;5518;118;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;LA GUAJIRA;RIOHACHA;648844001;81622,98;53775,45;0,063;4036,693;33187;245;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;116616,26;70870,61;0;752,028;6083;77;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;TOLIMA;IBAGUE;649073001;94351,01;31701,74;0;12761,472;173507;115;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;CESAR;AGUSTIN CODAZZI;649120013;148622,85;32891,16;0;971,873;8396;113;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;SUCRE;SAN LUIS DE SINCE;649270742;128811,95;36290,08;0,002;419,008;5289;31;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;SUCRE;SAN MARCOS;649370708;207767,52;36290,08;0,002;396,972;7454;50;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;SUCRE;SINCELEJO;649470001;77767,58;34446,75;0,183;6008,743;63687;602;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;MAGDALENA;SANTA MARTA;649547001;82132,34;30071,04;4,568;16358,472;148775;1064;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;MAGDALENA;FUNDACION;649647288;86187,71;70763,75;0;1315,375;14905;196;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;MAGDALENA;ARACATACA;649747053;95138,89;68966,89;0;578,947;6318;33;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;156735,33;28720,77;0;404,947;7218;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ATLANTICO;SANTO TOMAS;649908685;96338,49;32550,3;0;667,553;5398;6;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ATLANTICO;PALMAR DE VARELA;650008520;97441,56;27030,38;0;556,052;4939;15;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ATLANTICO;SABANAGRANDE;650108634;98757,69;32550,3;0;681,988;5798;4;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ATLANTICO;MALAMBO;650208433;97842,53;32550,3;0;2693,593;13693;24;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;ATLANTICO;BARANOA;881508078;107572,13;32550,3;0;1363,073;13531;39;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;ENERO;LA GUAJIRA;FONSECA;976044279;92727,47;69073,75;0;863,437;5524;105;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;LA GUAJIRA;RIOHACHA;648844001;83011,04;53775,45;0,063;4036,693;33187;245;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118599,41;70870,61;0;752,028;6083;77;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;TOLIMA;IBAGUE;649073001;95955,52;31701,74;0;12761,472;173507;115;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;CESAR;AGUSTIN CODAZZI;649120013;151150,3;32891,16;0;971,873;8396;113;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;SUCRE;SAN LUIS DE SINCE;649270742;131002,5;36243,6;0,002;419,008;5289;31;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;SUCRE;SAN MARCOS;649370708;211300,78;36243,6;0,002;396,972;7454;50;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;SUCRE;SINCELEJO;649470001;79090,08;34446,75;0,183;6008,743;63687;602;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;MAGDALENA;SANTA MARTA;649547001;83529,07;30071,04;4,568;16358,472;148775;1064;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;MAGDALENA;FUNDACION;649647288;87653,41;70763,75;0;1315,375;14905;196;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;MAGDALENA;ARACATACA;649747053;98731,43;68966,89;0;578,947;6318;33;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159400,74;28720,77;0;404,947;7218;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ATLANTICO;SANTO TOMAS;649908685;97976,81;32550,3;0;667,553;5398;6;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ATLANTICO;PALMAR DE VARELA;650008520;99098,63;27030,38;0;556,052;4939;15;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ATLANTICO;SABANAGRANDE;650108634;100437,15;32550,3;0;681,988;5798;4;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ATLANTICO;MALAMBO;650208433;99506,42;32550,3;0;2693,593;13693;24;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;ATLANTICO;BARANOA;881508078;107572,13;32550,3;0;1363,073;13531;39;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;FEBRERO;LA GUAJIRA;FONSECA;976044279;94304,38;69073,75;0;863,437;5524;105;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;LA GUAJIRA;RIOHACHA;648844001;83137,8;61189,92;0,349;3841,793;33595;239;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118883,71;72263,66;0;744,12;6058;76;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;TOLIMA;IBAGUE;649073001;95951,8;32183,25;0,069;12822,993;176376;1046;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;CESAR;AGUSTIN CODAZZI;649120013;151664,87;33920,05;0;942,573;8411;82;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;SUCRE;SAN LUIS DE SINCE;649270742;134166,92;37459,28;0,006;377,007;5306;44;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;SUCRE;SAN MARCOS;649370708;210854,49;37459,28;0,021;404,212;7437;45;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;SUCRE;SINCELEJO;649470001;79128,32;35636,78;0,362;5872,337;64585;704;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;MAGDALENA;SANTA MARTA;649547001;83610,46;31906,09;4,122;14450,947;150528;1782;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;MAGDALENA;FUNDACION;649647288;88323,54;74886,65;0;1207,743;14946;195;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;MAGDALENA;ARACATACA;649747053;100637,97;73089,79;0;520,825;6340;31;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159373,27;28483,32;0;414,663;7220;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ATLANTICO;SANTO TOMAS;649908685;96823,12;32718,55;0,003;723,92;5373;7;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ATLANTICO;PALMAR DE VARELA;650008520;98625,27;27327,98;0,003;571,253;4913;18;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ATLANTICO;SABANAGRANDE;650108634;100047,06;32718,55;0,002;700,838;5728;5;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ATLANTICO;MALAMBO;650208433;99077,84;32718,55;0,008;2925,805;13602;20;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;ATLANTICO;BARANOA;881508078;111125,64;32718,55;0,004;1406,78;13425;45;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;JULIO;LA GUAJIRA;FONSECA;976044279;94204,8;70466,8;0;871,008;5518;118;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;LA GUAJIRA;RIOHACHA;648844001;83011,04;53775,45;0,063;4036,693;33187;245;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118599,41;70870,61;0;752,028;6083;77;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;TOLIMA;IBAGUE;649073001;95955,52;31701,74;0;12761,472;173507;115;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;CESAR;AGUSTIN CODAZZI;649120013;151150,3;32891,16;0;971,873;8396;113;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;SUCRE;SAN LUIS DE SINCE;649270742;131002,5;36290,08;0,002;419,008;5289;31;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;SUCRE;SAN MARCOS;649370708;211300,78;36290,08;0,002;396,972;7454;50;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;SUCRE;SINCELEJO;649470001;79090,08;34446,75;0,183;6008,743;63687;602;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;MAGDALENA;SANTA MARTA;649547001;83529,07;30071,04;4,568;16358,472;148775;1064;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;MAGDALENA;FUNDACION;649647288;87653,41;70763,75;0;1315,375;14905;196;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;MAGDALENA;ARACATACA;649747053;98731,43;68966,89;0;578,947;6318;33;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159293,92;27740,58;0;404,947;7218;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ATLANTICO;SANTO TOMAS;649908685;97976,81;32420,95;0;667,553;5398;6;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ATLANTICO;PALMAR DE VARELA;650008520;99098,63;27030,38;0;556,052;4939;15;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ATLANTICO;SABANAGRANDE;650108634;100437,15;32420,95;0;681,988;5798;4;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ATLANTICO;MALAMBO;650208433;99506,42;32420,95;0;2693,593;13693;24;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;ATLANTICO;BARANOA;881508078;111358,67;32420,95;0;1363,073;13531;39;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;JUNIO;LA GUAJIRA;FONSECA;976044279;94304,38;69073,75;0;863,437;5524;105;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;LA GUAJIRA;RIOHACHA;648844001;83011,04;53775,45;0,063;4036,693;33187;245;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118599,41;70870,61;0;752,028;6083;77;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;TOLIMA;IBAGUE;649073001;95955,52;31701,74;0;12761,472;173507;115;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;CESAR;AGUSTIN CODAZZI;649120013;151150,3;32891,16;0;971,873;8396;113;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;SUCRE;SAN LUIS DE SINCE;649270742;131002,5;36243,6;0,002;419,008;5289;31;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;SUCRE;SAN MARCOS;649370708;211300,78;36243,6;0,002;396,972;7454;50;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;SUCRE;SINCELEJO;649470001;79090,08;34446,75;0,183;6008,743;63687;602;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;MAGDALENA;SANTA MARTA;649547001;83529,07;30071,04;4,568;16358,472;148775;1064;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;MAGDALENA;FUNDACION;649647288;87653,41;70763,75;0;1315,375;14905;196;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;MAGDALENA;ARACATACA;649747053;98731,43;68966,89;0;578,947;6318;33;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159400,74;26760,39;0;404,947;7218;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ATLANTICO;SANTO TOMAS;649908685;97976,81;32550,3;0;667,553;5398;6;2020-08-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ATLANTICO;PALMAR DE VARELA;650008520;99098,63;27030,38;0;556,052;4939;15;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ATLANTICO;SABANAGRANDE;650108634;100437,15;32550,3;0;681,988;5798;4;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ATLANTICO;MALAMBO;650208433;99506,42;32550,3;0;2693,593;13693;24;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;ATLANTICO;BARANOA;881508078;109465,4;32550,3;0;1363,073;13531;39;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;MARZO;LA GUAJIRA;FONSECA;976044279;94304,38;69073,75;0;863,437;5524;105;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;LA GUAJIRA;RIOHACHA;648844001;83011,04;53775,45;0,063;4036,693;33187;245;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118599,41;70870,61;0;752,028;6083;77;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;TOLIMA;IBAGUE;649073001;95955,52;31701,74;0;12761,472;173507;115;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;CESAR;AGUSTIN CODAZZI;649120013;151150,3;32891,16;0;971,873;8396;113;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;SUCRE;SAN LUIS DE SINCE;649270742;131002,5;36290,08;0,002;419,008;5289;31;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;SUCRE;SAN MARCOS;649370708;211300,78;36290,08;0,002;396,972;7454;50;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;SUCRE;SINCELEJO;649470001;79090,08;34446,75;0,183;6008,743;63687;602;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;MAGDALENA;SANTA MARTA;649547001;83529,07;30071,04;4,568;16358,472;148775;1064;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;MAGDALENA;FUNDACION;649647288;87653,41;70763,75;0;1315,375;14905;196;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;MAGDALENA;ARACATACA;649747053;98731,43;68966,89;0;578,947;6318;33;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159293,92;27740,58;0;404,947;7218;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ATLANTICO;SANTO TOMAS;649908685;97976,81;32420,95;0;667,553;5398;6;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ATLANTICO;PALMAR DE VARELA;650008520;99098,63;27030,38;0;556,052;4939;15;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ATLANTICO;SABANAGRANDE;650108634;100437,15;32420,95;0;681,988;5798;4;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ATLANTICO;MALAMBO;650208433;99506,42;32420,95;0;2693,593;13693;24;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;ATLANTICO;BARANOA;881508078;111358,67;32420,95;0;1363,073;13531;39;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;MAYO;LA GUAJIRA;FONSECA;976044279;94304,38;69073,75;0;863,437;5524;105;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;LA GUAJIRA;RIOHACHA;648844001;85873,03;62106,08;0,349;3841,793;33595;239;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;122794,98;73318,71;0;744,12;6058;76;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;TOLIMA;IBAGUE;649073001;99108,62;32665,11;0,069;12822,993;176376;1046;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;CESAR;AGUSTIN CODAZZI;649120013;156654,65;34401,01;0;942,573;8411;82;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;SUCRE;SAN LUIS DE SINCE;649270742;138581,02;37992,85;0,006;377,007;5306;44;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;SUCRE;SAN MARCOS;649370708;217791,61;37992,85;0,021;404,212;7437;45;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;SUCRE;SINCELEJO;649470001;81731,64;36170,35;0,362;5872,337;64585;704;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;MAGDALENA;SANTA MARTA;649547001;86361,24;32383,8;4,122;14450,947;150528;1782;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;MAGDALENA;FUNDACION;649647288;91229,38;75980,97;0;1207,743;14946;195;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;MAGDALENA;ARACATACA;649747053;103948,96;74184,12;0;520,825;6340;31;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;164616,66;28483,32;0;414,663;7220;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ATLANTICO;SANTO TOMAS;649908685;100008,6;33127,72;0,003;723,92;5373;7;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ATLANTICO;PALMAR DE VARELA;650008520;101870,05;27737,15;0,003;571,253;4913;18;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ATLANTICO;SABANAGRANDE;650108634;103338,61;33127,72;0,002;700,838;5728;5;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ATLANTICO;MALAMBO;650208433;102337,5;33127,72;0,008;2925,805;13602;20;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;ATLANTICO;BARANOA;881508078;111125,64;33127,72;0,004;1406,78;13425;45;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;NOVIEMBRE;LA GUAJIRA;FONSECA;976044279;97304,13;71521,86;0;871,008;5518;118;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;LA GUAJIRA;RIOHACHA;648844001;84505,41;62106,08;0,349;3841,793;33595;239;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;120839,34;73318,71;0;744,12;6058;76;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;TOLIMA;IBAGUE;649073001;97530,21;32665,11;0,069;12822,993;176376;1046;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;CESAR;AGUSTIN CODAZZI;649120013;154159,76;34401,01;0;942,573;8411;82;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;SUCRE;SAN LUIS DE SINCE;649270742;136373,97;37992,85;0,006;377,007;5306;44;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;SUCRE;SAN MARCOS;649370708;214323,05;37992,85;0,021;404,212;7437;45;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;SUCRE;SINCELEJO;649470001;80429,98;36170,35;0,362;5872,337;64585;704;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;MAGDALENA;SANTA MARTA;649547001;84985,85;32383,8;4,122;14450,947;150528;1782;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;MAGDALENA;FUNDACION;649647288;89776,46;75980,97;0;1207,743;14946;195;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;MAGDALENA;ARACATACA;649747053;102293,47;74184,12;0;520,825;6340;31;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;161994,97;28483,32;0;414,663;7220;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ATLANTICO;SANTO TOMAS;649908685;98415,86;33127,72;0,003;723,92;5373;7;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ATLANTICO;PALMAR DE VARELA;650008520;100247,66;27737,15;0,003;571,253;4913;18;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ATLANTICO;SABANAGRANDE;650108634;101692,84;33127,72;0,002;700,838;5728;5;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ATLANTICO;MALAMBO;650208433;100707,67;33127,72;0,008;2925,805;13602;20;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;ATLANTICO;BARANOA;881508078;111125,64;33127,72;0,004;1406,78;13425;45;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;OCTUBRE;LA GUAJIRA;FONSECA;976044279;95754,46;71521,86;0;871,008;5518;118;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;LA GUAJIRA;RIOHACHA;648844001;83137,8;62106,08;0,349;3841,793;33595;239;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;118883,71;73318,71;0;744,12;6058;76;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;TOLIMA;IBAGUE;649073001;95951,8;32665,11;0,069;12822,993;176376;1046;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;CESAR;AGUSTIN CODAZZI;649120013;151664,87;34401,01;0;942,573;8411;82;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;SUCRE;SAN LUIS DE SINCE;649270742;134166,92;37992,85;0,006;377,007;5306;44;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;SUCRE;SAN MARCOS;649370708;210854,49;37992,85;0,021;404,212;7437;45;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;SUCRE;SINCELEJO;649470001;79128,32;36170,35;0,362;5872,337;64585;704;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;MAGDALENA;SANTA MARTA;649547001;83610,46;32383,8;4,122;14450,947;150528;1782;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;MAGDALENA;FUNDACION;649647288;88323,54;75980,97;0;1207,743;14946;195;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;MAGDALENA;ARACATACA;649747053;100637,97;74184,12;0;520,825;6340;31;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ANTIOQUIA;SANTA ROSA DE OSOS;649805686;159373,27;28483,32;0;414,663;7220;4;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ATLANTICO;SANTO TOMAS;649908685;96823,12;33127,72;0,003;723,92;5373;7;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ATLANTICO;PALMAR DE VARELA;650008520;98625,27;27737,15;0,003;571,253;4913;18;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ATLANTICO;SABANAGRANDE;650108634;100047,06;33127,72;0,002;700,838;5728;5;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ATLANTICO;MALAMBO;650208433;99077,84;33127,72;0,008;2925,805;13602;20;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;ATLANTICO;BARANOA;881508078;111125,64;33127,72;0,004;1406,78;13425;45;2019-06-10
2044;INTERASEO S.A.S.  E.S.P.;2018;SEPTIEMBRE;LA GUAJIRA;FONSECA;976044279;94204,8;71521,86;0;871,008;5518;118;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;LA GUAJIRA;RIOHACHA;648844001;85847,8;62671,13;0,557;3877,872;33876;293;2019-06-12
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;LA GUAJIRA;SAN JUAN DEL CESAR;648944650;123278,73;76202,94;0;721,473;6055;87;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;TOLIMA;IBAGUE;649073001;99103,95;32605,42;0,271;12898,535;176807;1333;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;CESAR;AGUSTIN CODAZZI;649120013;156515,82;33690,24;0;970,697;8412;126;2019-06-11
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;SUCRE;SAN LUIS DE SINCE;649270742;137849,82;38770,43;0,002;386,078;5321;70;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;SUCRE;SAN MARCOS;649370708;217691,64;38770,43;0,006;405,817;7414;53;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;SUCRE;SINCELEJO;649470001;81697,1;36865,76;0,368;5991,27;65035;694;2019-06-14
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;MAGDALENA;SANTA MARTA;649547001;86300,59;31461,96;5,703;15778,462;151510;1180;2019-06-13
2044;INTERASEO S.A.S.  E.S.P.;2019;ABRIL;MAGDALENA;FUNDACION;649647288;92049,41;79280,4;0,132;1101,011;15014;229;2019-06-11
