ID EMPRESA,NOMBRE EMPRESA,AÑO CARGUE,PERIODO CARGUE,NUAP,DEPARTAMENTO,MUNICIPIO,NUMERO DE SUSCRIPTORES ATENDIDOS,NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO,COSTO DE RECOLECCION  Y TRANSPORTE,COSTO DE DISPOSICION FINAL,TONELADAS DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN ,TONELADAS MENSUALES DE RECHAZO DEL APROVECHAMIENTO DEL ÁREA DE PRESTACIÓN. ,TONELADAS MENSUALES DE BARRIDO Y LIMPIEZA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE LIMPIEZA URBANA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN-QNAZ,"TONELADAS MENSUALES EFECTIVAMENTE APROVECHADAS NO AFORADAS DE LA PERSONA PRESTADORA J DE RTA, REPORTADAS POR LAS ECA-QAJ. "
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,FEBRERO,748673268,TOLIMA,ESPINAL,22650,454,117339.86,36790.64,1599.24,0,168.72,0,,
2044,INTERASEO S.A.S.  E.S.P.,2020,FEBRERO,881508078,ATLANTICO,BARANOA,14387,71,118255.16,34319.22,1574.178,0,230.322,7.352,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2020,FEBRERO,42476001,VALLE DEL CAUCA,CALI,133796,2273,136657,23747,10456.86,0,930.72,0,,
732,EMPRESAS PUBLICAS DE ARMENIA ,2020,FEBRERO,242463001,QUINDIO,ARMENIA,113137,3137,105297.09,45971.52,6659.7,0.84,98.56,357.27,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,FEBRERO,440705360,ANTIOQUIA,ITAGUI,1252,0,132328.88,23009.5,314.86,0,4.22,0,,
20593,PACARIBE S.A E.S.P,2020,ENERO,314713001,BOLIVAR,CARTAGENA DE INDIAS,166425,6270,111127.79,27939.47,20926.13,0,970.66,135,,
20593,PACARIBE S.A E.S.P,2020,FEBRERO,314713001,BOLIVAR,CARTAGENA DE INDIAS,166425,6270,111127.79,27939.47,20926.13,0,970.66,135,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,ENERO,441205631,ANTIOQUIA,SABANETA,3,0,132410.37,36085.34,21.65,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,ENERO,441105212,ANTIOQUIA,COPACABANA,4,0,132410.37,36085.34,59.1,0,0,0,,
21902,CIUDAD LIMPIA DEL HUILA S.A. E.S.P.,2020,FEBRERO,1187041551,HUILA,PITALITO,3853,24,113097.87,64935.12,314.71,0,17.08,0,,
128,EMPRESAS MUNICIPALES DE SANTANDER DE QUILICHAO E.S.P.,2020,FEBRERO,1198919698,CAUCA,SANTANDER DE QUILICHAO,19257,0,81685.87,154422.23,1042.84,135.27,27.05,24.6,,
2044,INTERASEO S.A.S.  E.S.P.,2020,ENERO,649747053,MAGDALENA,ARACATACA,7459,58,102810.54,71710.59,662.575,0.028,22.167,0,,
3304,SERVIASEO S.A.  E.S.P.,2020,FEBRERO,907870670,SUCRE,SAMPUES,5962,112,136851.68,45970.66,455.67,0,12.68,1.66,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2020,ENERO,1086523807,CORDOBA,TIERRALTA,11011,58,166980.27,33624.86,756.983,0,15.139,0,,
1164,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.,2020,ENERO,1048541551,HUILA,PITALITO,22640,409,72367.11,102401.28,1723.29,0,102.51,0,,
22715,URBASER SOACHA S.A. E.S.P.,2020,FEBRERO,359225754,CUNDINAMARCA,SOACHA,181803,1229,87054.46,30799,12863.01,0,1270.38,567.62,,
1737,RUITOQUE S.A. E.S.P.,2020,ENERO,377068547,SANTANDER,PIEDECUESTA,954,261,241050,28291,75.31,0,2.43,1.69,,
2372,EMPRESA DE ASEO DE BUCARAMANGA S.A. E.S.P.,2020,FEBRERO,579568001,SANTANDER,BUCARAMANGA,147571,417,84242,27740,13388,0,598.81,147.19,,
2044,INTERASEO S.A.S.  E.S.P.,2020,ENERO,648844001,LA GUAJIRA,RIOHACHA,35402,271,88344.64,57400.31,4076.68,0.232,245.832,5.532,,
3304,SERVIASEO S.A.  E.S.P.,2020,ENERO,908013244,BOLIVAR,EL CARMEN DE BOLIVAR,10935,583,105647.39,45970.66,834.86,0,10.15,2.57,,
28511,EMPRESA METROPOLITANA DE ASEO DEL PUTUMAYO S.A.S. E.S.P.,2020,FEBRERO,675286001,PUTUMAYO,MOCOA,9363,314,96715.88,92532.47,764.8,0,74.88,3.99,,
27772,TRASH GLOBAL S.A. E.S.P.,2020,FEBRERO,1124525286,CUNDINAMARCA,FUNZA,1,0,95990,30799,0.82,0,0,0,,
22584,DAGUA LIMPIA S.A ESP,2020,ENERO,998176233,VALLE DEL CAUCA,DAGUA,12099,71,163917.63,29761.71,776.666,0,13.444,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,FEBRERO,372768307,SANTANDER,GIRON,20025,370,90461.8,28913,1620,0,68,0,,
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2020,ENERO,437125269,CUNDINAMARCA,FACATATIVA,1385,8,8529,1355.5,199,0,7.96,0,,
1830,RIO ASEO TOTAL S.A. E.S.P.,2020,ENERO,1062805615,ANTIOQUIA,RIONEGRO,40432,33,159407.53,35742.5,2838.88,8.4,106.45,85.17,,
2954,ASEO DEL NORTE S.A.S  E.S.P.,2020,FEBRERO,388220001,CESAR,VALLEDUPAR,111327,1358,95559.85,33123.66,12251.822,0.646,700.925,101.37,,
2271,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE PIEDECUESTA E.S.P.,2020,FEBRERO,2168547,SANTANDER,PIEDECUESTA,34626,549,90482.72,31157.05,2293.99,0,29.27,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2020,FEBRERO,472223001,CORDOBA,MONTERIA,101861,751,89935,32348,10492.37,0,722.92,182.79,,
1845,URBASER COLOMBIA S.A. E.S.P.,2020,FEBRERO,1343223001,CORDOBA,MONTERIA,4463,4,87358,30813,240.79,0,0,0,,
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2020,FEBRERO,156125286,CUNDINAMARCA,FUNZA,26869,1053,97051.93,307990,187245,0,10177,4396,,
2044,INTERASEO S.A.S.  E.S.P.,2020,ENERO,649547001,MAGDALENA,SANTA MARTA,160843,1376,88971.46,31794.93,15216.66,11.565,1122.022,204.353,,
1213,EMPRESAS PUBICAS DE ZIPAQUIRA  E.P.Z ESP,2020,FEBRERO,354325899,CUNDINAMARCA,ZIPAQUIRA,40309,644,138551,30799,2411,0,201,161,,
1869,VEOLIA ASEO TULUA S.A.S  E.S.P,2020,FEBRERO,190176834,VALLE DEL CAUCA,TULUA,53091,1034,106283,35094,3999.91,0,111.91,42.19,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2020,FEBRERO,388308758,ATLANTICO,SOLEDAD,117085,401,117911.83,34319.22,14022.575,0,695.548,35.655,,
22341,PROMOVALLE S.A. ESP,2020,FEBRERO,266176001,VALLE DEL CAUCA,CALI,739397,3906,141499.94,23704.87,54138.59,34.76,4245.76,281.17,,
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2020,FEBRERO,310205360,ANTIOQUIA,ITAGUI,96556,86,138430.55,29062.92,7150.113,1.122,240.832,27.61,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,ENERO,1346073319,TOLIMA,GUAMO,6132,172,149084.8,36803.1,446.02,0,31.22,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,ENERO,441005380,ANTIOQUIA,LA ESTRELLA,3,0,132410.37,36085.34,15.1,0,0,0,,
1737,RUITOQUE S.A. E.S.P.,2020,ENERO,376968276,SANTANDER,FLORIDABLANCA,1072,260,306798,28921,45.14,0,2.21,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,MARZO,440905266,ANTIOQUIA,ENVIGADO,1,0,132328.88,23009.5,56952.34,25.19,1726.16,201.33,,
81,ASEO TECNICO S.A.S. E.S.P.,2020,MARZO,26144430,LA GUAJIRA,MAICAO,25838,217,98448.03,77630.44,3053.323,0.033,125.368,15.145,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,MARZO,372568001,SANTANDER,BUCARAMANGA,6561,521,110858.37,28913,436,0,9.96,0,,
3159,ASEO URBANO DE LOS PATIOS S.A. E.S.P.,2020,MARZO,638354405,NORTE DE SANTANDER,LOS PATIOS,26848,2375,108083.24,29725.45,2788,0,139,3,,
469,EMPRESA DE SERVICIOS PUBLICOS DE TAME  CARIBABARE E.S.P.,2020,MARZO,966181794,ARAUCA,TAME,9864,873,94435.97,177139.98,5777.8,0,610.92,501.79,,
2086,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE YOPAL  EICE - ESP",2020,MARZO,344385001,CASANARE,YOPAL,30080,1955,101592.84,55857.43,2402.926,0.578,122.01,23.027,,
2044,INTERASEO S.A.S.  E.S.P.,2020,MARZO,649073001,TOLIMA,IBAGUE,188187,1309,105385.98,33932.93,12809.517,1.657,962.098,221.327,,
27772,TRASH GLOBAL S.A. E.S.P.,2020,MARZO,923025430,CUNDINAMARCA,MADRID,369,0,101261,30799,43.75,0,0,0,,
2338,"CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS",2020,MARZO,699005615,ANTIOQUIA,RIONEGRO,9145,419,189872,28736.65,589.3,0,16.01,2.66,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,MARZO,441105212,ANTIOQUIA,COPACABANA,4,0,132328.88,23009.5,56952.34,25.19,1726.16,201.33,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,MARZO,440605079,ANTIOQUIA,BARBOSA,3,0,132328.88,23009.5,56952.34,25.19,1726.16,201.33,,
22087,FUTURASEO S.A.S E.S.P,2020,MARZO,346205837,ANTIOQUIA,TURBO,26460,321,94024.7,39449,2078.26,0,200.78,10.21,,
25691,ECONATURAL S.A.S  E.S.P,2020,MARZO,946168307,SANTANDER,GIRON,14231,80,91972,28913,1171.61,0.732,50.72,0,,
1896,VEOLIA ASEO PALMIRA S.A.S. E.S.P.,2020,MARZO,256276520,VALLE DEL CAUCA,PALMIRA,91109,2603,139822,34313.5,6523.64,0,230.79,0,,
626,EMPRESA METROPOLITANA DE ASEO S.A.  E.S.P.,2020,MARZO,599973349,TOLIMA,HONDA,9771,1309,119765.95,50127.3,672.62,0,57.42,11.87,,
2044,INTERASEO S.A.S.  E.S.P.,2020,MARZO,650208433,ATLANTICO,MALAMBO,15175,29,108361.03,34319.22,3120.342,0,265.193,16.2,,
22584,DAGUA LIMPIA S.A ESP,2020,MARZO,998176233,VALLE DEL CAUCA,DAGUA,12099,71,163905.3,37689.66,776.666,0,13.444,0,,
20300,URBASER MONTENEGRO S.A E.S.P.,2020,MARZO,176163470,QUINDIO,MONTENEGRO,10869,78,112288.66,36225.41,724.34,0,36.22,0,,
2460,PRO-AMBIENTALES  S.A  E.S.P.,2020,MARZO,956176001,VALLE DEL CAUCA,CALI,230,0,178209,29762,199.83,0,0,0,,
21902,CIUDAD LIMPIA DEL HUILA S.A. E.S.P.,2020,MARZO,1381141615,HUILA,RIVERA,6424,71,113261.11,36023.66,515.79,1,5.32,0.5,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2020,MARZO,366320011,CESAR,AGUACHICA,29246,5348,90405.17,54604.71,2584.86,0,144.95,11.64,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2016,MAYO,603215759,BOYACA,SOGAMOSO,39753,1996,85627.49,39789.67,1820.75,0,0,178,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2016,SEPTIEMBRE,603215759,BOYACA,SOGAMOSO,39321,1415,86253.89,40774.51,1858.09,0,140.61,15.25,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2017,ENERO,603215759,BOYACA,SOGAMOSO,40916,1662,86253.89,38796.81,1927.22,0,0,316.8,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2018,ABRIL,603215759,BOYACA,SOGAMOSO,43310,2105,86831.5,44223.4,2124.34,0,153.56,65.61,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2018,AGOSTO,603215759,BOYACA,SOGAMOSO,43802,1783,86943.44,71821.01,2114.75,0,154.9,113.35,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2020,MARZO,603215759,BOYACA,SOGAMOSO,45353,1828,95221.94,45613.87,2181.48,0,138.39,53.27,,
20681,EMPRESA DE ASEO DE CAREPA S.A.S . E.S.P.,2020,MAYO,314205147,ANTIOQUIA,CAREPA,13035,371,121334.39,0,986.77,0,19.03,0,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2020,MAYO,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,10071,18,155082,51330,777.99,0,57.72,3.03,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,MAYO,1346073319,TOLIMA,GUAMO,6132,172,149084.8,36803.1,446.02,0,31.22,0,,
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2019,NOVIEMBRE,1384105001,ANTIOQUIA,MEDELLIN,1,0,314084.9,94108.48,3.89,0,0,0,,
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2019,DICIEMBRE,1384105001,ANTIOQUIA,MEDELLIN,1,0,255649.7,94108.48,3.89,0,0,0,,
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2020,ABRIL,1384105001,ANTIOQUIA,MEDELLIN,1,0,73904.8,101892.57,1.12,0,0,0,,
20579,OCCIDENTE LIMPIO S.A.S E.S.P.,2020,MAYO,835505042,ANTIOQUIA,SANTA FE DE ANTIOQUIA,9824,39,221307.78,29010.56,463.51,0,27.47,0.46,,
1770,CARTAGÜEÑA DE ASEO TOTAL E.S.P.,2020,MAYO,1018476147,VALLE DEL CAUCA,CARTAGO,43123,2246,127767,38614,2633,1,110,18,,
20387,LIMPIEZA URBANA S.A. E.S.P.,2020,MAYO,852168547,SANTANDER,PIEDECUESTA,6418,16,114293.28,28908,323.42,0,14.33,0,,
22353,EMPRESA DE SERVICIOS PUBLICOS DE PUERTO LOPEZ  ESPUERTO  S.A.  E.S.P.,2019,FEBRERO,1396950573,META,PUERTO LOPEZ,5680,158,168084.73,30313,381.74,0,4.9,1.47,,
22353,EMPRESA DE SERVICIOS PUBLICOS DE PUERTO LOPEZ  ESPUERTO  S.A.  E.S.P.,2020,ENERO,1396950573,META,PUERTO LOPEZ,5742,183,165322.98,37658,465.55,0,7.8,2.34,,
26991,EMPRESA DE SERVICIOS PUBLICOS DE ANDES S.A E.S.P,2020,MAYO,1049305034,ANTIOQUIA,ANDES,9580,0,0,0,129,0,0,0,,
3304,SERVIASEO S.A.  E.S.P.,2020,MAYO,907923182,CORDOBA,CHINU,6294,95,147867.31,45384.57,476.83,0,10.35,1.61,,
635,EMPRESAS PUBLICAS DE PUERTO BOYACA E.S.P.,2020,MAYO,10715572,BOYACA,PUERTO BOYACA,11949,959,159437.84,51438,613.29,0,31.72,43.09,,
26785,CIUDAD LIMPIA NEIVA S.A E.S.P,2019,ABRIL,1542841001,HUILA,NEIVA,123624,1971,49472,20724.88,8192.86,0,539.36,0,,
26785,CIUDAD LIMPIA NEIVA S.A E.S.P,2019,SEPTIEMBRE,1542841001,HUILA,NEIVA,126990,2116,49472,20911.83,8375.44,0,577.11,0,,
26785,CIUDAD LIMPIA NEIVA S.A E.S.P,2019,DICIEMBRE,1542841001,HUILA,NEIVA,126990,2116,49472,20911.83,8144.34,0,531.99,0,,
2268,EMPRESAS PUBLICAS DEL MUNICIPIO DE EL SANTUARIO E.S.P.,2020,JUNIO,28905697,ANTIOQUIA,EL SANTUARIO,8837,85,89999.77,167136.42,546.198,0,12.445,0,,
2636,REDIBA S.A ES.P,2020,ABRIL,1172568276,SANTANDER,FLORIDABLANCA,43564,198,91181.66,28913.33,3440.1,0,130.55,0,,
26721,EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE EL BAGRE ANTIOQUIA SA ESP,2020,ENERO,1491205250,ANTIOQUIA,EL BAGRE,9474,0,143632.43,45403.49,492.47,0,1.7,2,,
22714,URBASER DUITAMA S.A. E.S.P.,2020,MAYO,374415238,BOYACA,DUITAMA,42300,752,128567.48,47456.45,2323.78,0,268.6,67.15,,
2338,"CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS",2020,MAYO,699005615,ANTIOQUIA,RIONEGRO,9145,419,189872,28736.65,589.3,0,16.01,2.66,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,MAYO,372568001,SANTANDER,BUCARAMANGA,6561,521,110858.37,28913,436,0,9.96,0,,
22711,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ASEO DE CANDELARIA S.A. ESP.,2020,MAYO,591276130,VALLE DEL CAUCA,CANDELARIA,29353,330,137986,40225,2062,0,38,0,,
730,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS,2017,JUNIO,72466170,RISARALDA,DOSQUEBRADAS,55418,1384,74966.66,28759.41,3054.42,0,75.35,19.17,,
730,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS,2017,SEPTIEMBRE,72466170,RISARALDA,DOSQUEBRADAS,57042,1759,77916.66,28759.41,3002.52,0,78.8,21.33,,
730,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS,2019,FEBRERO,72466170,RISARALDA,DOSQUEBRADAS,65213,2326,95012.82,28759.41,3301.75,0,83.54,0,,
730,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS,2020,FEBRERO,72466170,RISARALDA,DOSQUEBRADAS,65045,2520,97821.25,28759.41,3512.59,0,90.07,0,,
3280,AGUAS NACIONALES EPM S.A E.S.P.,2020,MAYO,620127001,CHOCO,QUIBDO,37095,90,79979,0,2047.79,0,102.4,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,MAYO,1346125612,CUNDINAMARCA,RICAURTE,10219,36,130315.6,36803.1,373.73,0,39.43,0,,
185,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MADRID E.S.P.",2020,MAYO,1192725430,CUNDINAMARCA,MADRID,31979,2652,98271,25067,2183,0,137.62,40.62,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,MAYO,441205631,ANTIOQUIA,SABANETA,3,0,132328.88,23009.5,26.07,0,0,0,,
21785,URBASER TUNJA S.A.  E.S.P.,2020,MAYO,372815001,BOYACA,TUNJA,67268,387,84139.55,40297.18,4301.43,0,590.89,0,,
20593,PACARIBE S.A E.S.P,2020,MAYO,314713001,BOLIVAR,CARTAGENA DE INDIAS,166425,6270,111127.79,27939.47,20926.13,0,970.66,135,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,JULIO,1577308001,ATLANTICO,BARRANQUILLA,302468,20252,85859,28017,32699,0,2442,6,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,MARZO,1577308001,ATLANTICO,BARRANQUILLA,310576,21425,88820,28056,34243,0,2599,41,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,NOVIEMBRE,1577308001,ATLANTICO,BARRANQUILLA,319379,23620,88820,29025,33912,0,2209,42,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,DICIEMBRE,1577308001,ATLANTICO,BARRANQUILLA,319379,23620,88820,29025,33912,0,2209,42,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,ABRIL,1577308001,ATLANTICO,BARRANQUILLA,326081,25079,91897,29295,33655,2,2025,39,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,JUNIO,1577308001,ATLANTICO,BARRANQUILLA,326081,25079,91897,29295,33655,15,2025,39,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,JULIO,1577308001,ATLANTICO,BARRANQUILLA,332523,27874,91897,29295,32761,8,1988,40,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,ENERO,1577308001,ATLANTICO,BARRANQUILLA,340884,30132,94926,30277,33290,20,1988,40,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,JUNIO,1577408296,ATLANTICO,GALAPA,7400,368,100462,23260,664,0,57,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,OCTUBRE,1577408296,ATLANTICO,GALAPA,7997,424,98367,23129,743,0,75,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,ENERO,1577408296,ATLANTICO,GALAPA,7997,424,98367,23129,743,0,75,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,JULIO,1577408296,ATLANTICO,GALAPA,9362,634,113533,24685,616,0,59,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,OCTUBRE,1577408296,ATLANTICO,GALAPA,9591,741,113666,24652,584,0,65,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,JUNIO,1577508573,ATLANTICO,PUERTO COLOMBIA,10785,1061,97574,28017,1000,0,77,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,OCTUBRE,1577508573,ATLANTICO,PUERTO COLOMBIA,11384,1276,97393,27887,1046,0,74,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,NOVIEMBRE,1577508573,ATLANTICO,PUERTO COLOMBIA,11384,1276,97393,27887,1046,0,74,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,JUNIO,1577508573,ATLANTICO,PUERTO COLOMBIA,12067,1266,100704,28983,1020,0,101,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,AGOSTO,1577508573,ATLANTICO,PUERTO COLOMBIA,14108,2102,102560,29542,1256,0,133,27.45,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,SEPTIEMBRE,1577508573,ATLANTICO,PUERTO COLOMBIA,14108,2102,102560,30277,1256,0,191,27.45,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,DICIEMBRE,1577508573,ATLANTICO,PUERTO COLOMBIA,14108,2102,105935,30277,1256,39,191,27.45,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,JUNIO,1577508573,ATLANTICO,PUERTO COLOMBIA,14962,2425,106463,30399,1041,22,174,94.22,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,JULIO,1577508573,ATLANTICO,PUERTO COLOMBIA,14962,2425,109805,30399,1041,0,174,94.22,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,JULIO,1577608638,ATLANTICO,SABANALARGA,13176,774,124183,28017,1182,0,108,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,AGOSTO,1577608638,ATLANTICO,SABANALARGA,13370,900,121927,28017,1454,0,123,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,SEPTIEMBRE,1577608638,ATLANTICO,SABANALARGA,13370,900,121927,28017,1454,0,123,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,DICIEMBRE,1577608638,ATLANTICO,SABANALARGA,13370,900,121927,28017,1454,0,123,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2017,ENERO,1577608638,ATLANTICO,SABANALARGA,13370,900,121927,28017,1454,0,123,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,FEBRERO,1577608638,ATLANTICO,SABANALARGA,14399,1102,96116,32812,1141,0,141,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,AGOSTO,1577608638,ATLANTICO,SABANALARGA,14585,1230,98893,32550,1271,0,119,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,FEBRERO,1577608638,ATLANTICO,SABANALARGA,14585,1230,102146,32719,1271,0,119,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2020,MARZO,1577608638,ATLANTICO,SABANALARGA,15270,1629,108528,33279,1239,0,139,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,AGOSTO,1577808638,ATLANTICO,SABANALARGA,3541,17,0,0,362,0,0,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,SEPTIEMBRE,1577808638,ATLANTICO,SABANALARGA,3541,17,0,0,315,0,0,0,,
